@relation WekaExcel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute y {-1,1}

@data
0.697368,0.424242,0.493243,0.747508,0.675214,0.609375,0.205882,0.850746,0.875,0.754902,0.732601,0.71608,0.585708,0.799329,0.615984,0.746872,0.858419,0.837989,0.293651,0.630435,0.393637,0.611165,0.436052,0.659091,0.750891,0.683818,0.491713,0.529621,0.40885,0.597915,0.655163,0.576673,0.29443,0.83642,0.380086,0.492656,0.480226,0.362205,0.266667,0.841463,0.291667,0.529167,0.418605,0.939446,0.517382,0.433333,0.438889,0.445161,0.509091,0.6,0.770913,0.761125,0.529167,0.719074,1
0.710526,0.239669,0.22973,0.57309,0.598291,0.5,0.647059,0.537313,0.8125,0.248366,0.516484,0.491206,0.546771,0.513983,0.395712,0.610424,0.608033,0.597765,0.02381,0.434783,0.333395,0.273006,0.2139,0.431818,0.523333,0.538322,0.515319,0.517919,0.469785,0.083862,0.585333,0.465434,0.350133,0.368827,0.025696,0.258094,1,0.23622,0.6,0.731707,0.666667,0.720833,0.627907,0.910035,0.613497,0.588889,0.594445,0.632258,0.678788,0.7,0.575118,0.581258,0.320833,0.502024,-1
0.618421,0.5427,0.202703,0.769103,0.589744,0.65,0.323529,0.925373,0.75,0.356209,0.901099,0.880653,0.778965,0.918782,0.750487,0.914564,0.987546,0.907821,0.142857,0.891304,0.883089,0.453073,0.298986,0.931818,0.606313,0.923355,0.292818,0.52565,0.833123,0.692203,0.500404,0.245982,0.657825,0.786265,0.7606,0.377698,0.576271,0.645669,0.933333,0.97561,0.916667,0.95,0.927648,0.960208,0.9591,0.722222,0.705556,0.690323,0.690909,0.36,0.909546,0.940402,0.1875,0.913426,1
0.526316,0.595041,0.290541,0.852159,0.623932,0.6625,0.352941,0.895522,0.633929,1,0.919414,0.920854,0.857075,0.942466,0.738791,0.900014,0.996613,0.913408,0.444444,0.804348,0.804506,0.691971,0.50029,0.818182,0.884779,0.783274,0.498995,0.686083,0.943616,0.729374,0.747371,0.425749,0,0.677108,0.9,0.649281,0.225989,0.409449,0.533333,0.914634,0.583333,0.704167,0.648579,0.958477,0.648262,0.533334,0.533334,0.645161,0.678788,0.36,0.91392,0.907126,0.4875,0.926183,1
0.776316,0.322314,0.337838,0.332226,0.65812,0.353125,0.442201,0.731343,0.741071,0.218954,0.875458,0.874372,0.832621,0.890557,0.565302,0.90544,0.97088,0.997207,0.31746,0.695652,0.711859,0.564275,0.407191,0.727273,0.406923,0.922236,0.554495,0.539756,0.209861,0.553944,0.555945,0.384137,0.469496,0.439815,0.164026,0.184952,0.468927,0.496063,0.933333,0.829268,0.916667,0.970833,0.953488,0.980969,0.910021,0.888889,0.894445,0.858065,0.884848,0.92,0.887403,0.867549,0.591667,0.878585,1
0.565789,0.471074,0.277027,0.868771,0.623932,0.625,0.088235,0.850746,0.821429,0.444444,0.652015,0.636935,0.533951,0.679102,0.545809,0.661782,0.697744,0.648045,0.309524,0.586957,0.408479,0.251565,0.24527,0.636364,0.598507,0.623062,0.641637,0.595445,0.538306,0.645966,0.43327,0.330086,0.647215,0.884259,0.621627,0.42521,0.768362,0.251969,0.666667,0.743902,0.791667,0.7875,0.700258,0.939446,0.732106,0.738889,0.722222,0.683871,0.715151,0.5,0.448478,0.466961,0.133333,0.659511,1
0.802632,0.289256,0.45946,0.48505,0.555556,0.553125,0.647059,0.716418,0.741071,0.421569,0.974359,0.973618,0.967236,0.932043,0.738791,0.985864,0.965155,0.949721,0.134921,0.717391,0.734469,0.590592,0.423793,0.75,0.649924,0.929513,0.619036,0.620259,0.342604,0.555304,0.574009,0.45426,0.416446,0.447531,0.272163,0.342476,0.774011,0.267717,0.666667,0.890244,0.75,0.795833,0.73385,0.949827,0.803681,0.605556,0.605556,0.670968,0.727273,0.7,0.980206,0.989754,0.358333,0.90322,-1
0.565789,0.735537,0.216217,0.968439,0.529915,0.76875,0.441176,0.746269,0.714285,0.48366,0.611722,0.582915,0.504511,0.670743,0.518518,0.628188,0.735152,0.681564,0.142857,0.543478,0.378701,0.600786,0.412645,0.568182,0.625318,0.629952,0.58438,0.54289,0.86043,0.672711,0.450256,0.37511,0.671088,0.779321,0.623555,0.438849,0.435028,0.598425,0.6,0.768293,0.708333,0.741667,0.674419,0.979239,0.748466,0.688889,0.655555,0.664516,0.684848,0.48,0.655286,0.68465,0.1125,0.641914,1
0.605263,0.515152,0.331081,0.416944,0.65812,0.49375,0.147059,0.597015,0.714285,0.379085,0.684982,0.672111,0.70679,0.702374,0.45614,0.72935,0.751592,0.72905,0.650794,0.586957,0.366876,0.466417,0.30806,0.590909,0.567623,0.594428,0.894776,0.676941,0.282427,0.551224,0.485576,0.504844,0.618037,0.553241,0.514989,0.272932,0.282486,0.23622,0.666667,0.817073,0.708333,0.7625,0.69509,0.891003,0.728016,0.627778,0.627778,0.690323,0.769697,0.8,0.311312,0.308877,0.525,0.300809,1
0.657895,0.391185,0.412162,0.696013,0.649573,0.63125,0.235294,0.925373,0.830357,0.663399,0.915751,0.917085,0.811016,0.991176,0.575049,0.918677,0.990933,0.916201,0.293651,0.782609,0.787686,0.646193,0.442712,0.818182,0.924487,0.920427,0.792315,0.469961,0.909482,0.674977,0.709356,0.407144,0.954907,0.739969,0.822698,0.713279,0.305085,0.511811,0.6,0.926829,0.666667,0.75,0.697674,0.951557,0.834356,0.644445,0.644445,0.709677,0.745455,0.32,0.471685,0.471661,0.433333,0.876584,1
0.802632,0.31405,0.506757,0.187708,0.623932,0.378125,0.442201,0.597015,0.75,0.27451,0.908425,0.908291,0.849715,0.952064,0.608187,0.971556,0.979483,0.913408,0.539683,0.826087,0.833182,0.631366,0.469932,0.863636,0.505006,0.783274,0.344048,0.543726,0.291024,0.514506,0.46859,0.378358,0.580379,0.692901,0.225054,0.25,0.531073,0.322835,0.733333,0.804878,0.75,0.808333,0.757106,0.944637,0.824131,0.833333,0.838889,0.690323,0.70303,0.74,0.860212,0.865979,0.3875,0.827028,1
0.671053,0.352617,0.425676,0.569767,0.683761,0.5875,0.676471,0.80597,0.830357,0.598039,0.901099,0.894472,0.751425,0.93741,0.547758,0.87703,0.983185,0.910615,0.293651,0.826087,0.822704,0.838202,0.61694,0.863636,0.851519,0.920384,0.519337,0.639223,0.919595,0.62738,0.70639,0.404557,0.888594,0.900463,0.773233,0.645684,0.073446,0.574803,0.733333,0.829268,0.666667,0.808333,0.777778,0.963668,0.748466,0.755556,0.755556,0.83871,0.878788,0.62,0.906483,0.928951,0.254167,0.857998,1
0.710526,0.443526,0.364865,0.568106,0.51282,0.578125,0.323529,0.701493,0.651786,0.552288,0.813187,0.809045,0.778727,0.779773,0.51462,0.827953,0.849876,0.826816,0.111111,0.652174,0.674084,0.565016,0.386535,0.659091,0.507382,0.701386,0.762933,0.611901,0.407585,0.24932,0.57374,0.457673,0.567639,0.472222,0.09015,0.254197,0.40113,0.244094,0.666667,0.890244,0.75,0.791667,0.726098,0.965398,0.754601,0.577778,0.577778,0.554839,0.6,0.56,0.83568,0.845038,0.325,0.771599,1
0.578947,0.614325,0.344594,0.516611,0.57265,0.634375,0.088235,0.940299,0.758928,0.513072,0.92674,0.927136,0.80698,0.939267,0.768031,0.936545,0.999715,0.907821,0,0.913043,0.907905,0.409519,0.258591,0.954545,0.720855,0.925723,0.805374,0.571414,0.604298,0.601995,0.511728,0.257871,0.758621,0.75,0.826338,0.447242,0.446328,0.897638,0.866667,0.95122,0.833333,0.891667,0.860465,0.968858,0.989775,0.661111,0.666667,0.593548,0.606061,0.2,0.929768,0.984828,0,0.96208,1
0.710526,0.256198,0.371622,0.421927,0.547009,0.5625,0.617647,0.58209,0.75,0.369281,0.956044,0.948492,0.80698,0.942724,0.614035,0.982477,0.981551,0.941341,0.47619,0.717391,0.722889,0.515531,0.343002,0.727273,0.593925,0.921633,0.791813,0.484432,0.529204,0.488214,0.481262,0.4214,0.387268,0.330247,0.183084,0.21208,0.265537,0.370079,0.733333,0.829268,0.75,0.8125,0.757106,0.951557,0.817996,0.711111,0.711111,0.690323,0.739394,0.66,0.947693,0.957221,0.375,0.840313,-1
0.723684,0.258953,0.479729,0.576412,0.65812,0.596875,0.294118,0.835821,0.821429,0.503268,0.85348,0.849246,0.746201,0.943344,0.547758,0.873263,0.988745,0.910615,0.293651,0.782609,0.75708,0.638409,0.438176,0.818182,0.970134,0.892482,0.395781,0.470014,0.846776,0.708069,0.750607,0.445894,0.994695,0.737654,0.849679,0.731415,0.361582,0.574803,0.6,0.914634,0.5,0.725,0.68217,0.942907,0.709611,0.611111,0.616667,0.703226,0.745455,0.44,0.865598,0.866353,0.416667,0.85604,1
0.578947,0.443526,0.04054,0.739203,0.636921,0.53315,1,0.38806,0.696429,0.173203,0.435897,0.410804,0.391263,0.439628,0.292398,0.462017,0.562548,0.527933,0.452381,0.369565,0.317117,0.35346,0.3139,0.386364,0.511454,0.437134,0.336765,0.507679,0.910999,0.414778,0.588568,0.351002,0.567639,0.700617,0.254604,0.663969,0.836158,0.543307,0.6,0.609756,0.625,0.741667,0.689923,0.934256,0.625767,0.622222,0.622222,0.812903,0.842424,0.68,0.496852,0.486276,0.529167,0.431462,1
0.5,0.735537,0.22973,0.72093,0.57265,0.653125,0.235294,0.820896,0.776786,0.352941,0.791209,0.785176,0.788699,0.835243,0.68616,0.836766,0.972499,0.907821,0.142857,0.782609,0.790167,0.392283,0.250097,0.818182,0.63533,0.805589,0.638624,0.573712,0.494311,0.69311,0.582906,0.351387,0.679045,0.749228,0.946681,0.504796,0.655367,0.692913,0.933333,0.95122,0.125,0.929167,0.912145,0.946367,0.94683,0.733333,0.738889,0.722581,0.733333,0.32,0.811461,0.85693,0.025,0.826148,1
0.710526,0.438017,0.445946,0.370432,0.606838,0.584375,0.088235,0.925373,0.803571,0.179739,0.864469,0.863065,0.724359,0.919969,0.748538,0.908274,0.988685,0.907821,0.150794,0.847826,0.849174,0.000241,0.179923,0.863636,0.654675,0.883267,0.758413,0.544196,0.709482,0.69039,0.594769,0.329756,0.416446,0.718364,0.998929,0.555306,0.694915,0.850394,0.933333,0.926829,0.916667,0.954167,0.932817,0.949827,1,0.7,0.7,0.754839,0.781818,0.38,0.876942,0.928925,0.004167,0.906651,1
0,0.414231,0.520271,0.451827,0.709402,0.6,0.794118,0.895522,0.758928,0.699346,0.919414,0.920854,0.857075,0.973581,0.586745,0.935266,0.985732,0.913408,0.301587,0.826087,0.844762,0.990548,0.853861,0.863636,0.899033,0.936962,0.612506,0.670829,0.843742,0.652765,0.583446,0.355515,0.931034,0.677108,0.906638,0.629347,0.118644,0.566929,0.8,0.926829,0.75,0.854167,0.824289,0.949827,0.824131,0.755556,0.761111,0.870968,0.890909,0.72,0.928873,0.942861,0.316667,0.934718,1
0.81579,0.280992,0.486487,0.200997,0.636921,0.53315,0.442201,0.626866,0.75,0.055556,0.791209,0.780151,0.725783,0.886068,0.547758,0.876305,0.909179,0.840782,0.603175,0.782609,0.796234,0.542405,0.360473,0.818182,0.595113,0.528505,0.275992,0.51656,0.342099,0.737987,0.800216,0.469232,0.580379,0.6875,0.260385,0.329886,0.180791,0.314961,0.733333,0.804878,0.625,0.808333,0.777778,0.922145,0.758691,0.872222,0.872222,0.845161,0.854545,0.96,0.812642,0.818787,0.366667,0.879377,1
0.526316,0.561983,0.216217,0.765781,0.615385,0.609375,0.264706,0.791045,0.75,0.591503,0.85348,0.84799,0.755461,0.902064,0.670565,0.816306,0.969472,0.913408,0.444444,0.76087,0.893291,0.523686,0.378089,0.795455,0.781096,0.892869,0.752637,0.674172,0.932996,0.781958,0.743327,0.359643,0.819629,0.953704,0.970021,0.676409,0.627119,0.622047,0.733333,0.926829,0.75,0.808333,0.770026,0.965398,0.766871,0.622222,0.611111,0.677419,0.715151,0.38,0.409163,0.427099,0.116667,0.578832,1
0.842105,0.366391,0.45946,0.362126,0.666667,0.371875,0.442201,0.791045,0.767857,0.375817,0.868132,0.864322,0.818376,0.869556,0.590643,0.94522,0.989914,0.997207,0.325397,0.717391,0.736951,0.520721,0.347394,0.772727,0.474461,0.935885,0.852838,0.624961,0.202023,0.543971,0.561068,0.405989,0.535809,0.635031,0.203854,0.247002,0.033898,0.377953,0.8,0.829268,0.791667,0.875,0.839793,0.953287,0.799591,0.744445,0.75,0.729032,0.781818,0.84,0.880459,0.876075,0.466667,0.892926,1
0.671053,0.363636,0.513513,0.465116,0.675214,0.590625,0.588235,0.835821,0.857143,0.696078,0.886447,0.883166,0.671415,0.925645,0.536062,0.856086,0.982061,0.916201,0.293651,0.847826,0.840075,0.598747,0.621236,0.886364,0.851349,0.935799,0.587896,0.568854,0.858407,0.651405,0.657859,0.407475,0.880637,0.783951,0.687794,0.516487,0.542373,0.488189,0.666667,0.804878,0.666667,0.783333,0.744186,0.965398,0.762781,0.716667,0.722222,0.690323,0.733333,0.3,0.895191,0.917358,0.254167,0.882017,1
0.776316,0.311295,0.418919,0.300664,0.649573,0.515625,0.147059,0.70547,0.75,0.294118,0.948718,0.948492,0.87868,0.922343,0.594542,0.950232,0.991293,0.941341,0.642857,0.695652,0.726473,0.538513,0.35999,0.727273,0.530799,0.938684,0.7333,0.636245,0.359545,0.834995,0.497169,0.423767,0.586207,0.516204,0.817345,0.198441,0.146893,0.23622,0.866667,0.902439,0.833333,0.891667,0.860465,0.960208,0.832311,0.766667,0.772222,0.780645,0.775758,0.78,0.478876,0.451873,0.758333,0.410435,1
0.723684,0.774105,0.479729,0.893688,0.581197,0.665625,0.029412,0.791045,0.526786,0.859477,0.520147,0.501256,0.412631,0.537977,0.430799,0.51182,0.565575,0.539106,0.293651,0.434783,0.28797,0.236562,0.240589,0.431818,0.525539,0.440665,0.721497,0.3753,0.299115,0.50544,0.589108,0.426684,0.002653,0.597222,0.42227,0.447242,0.819209,0.362205,0.266667,0.621951,0.625,0.333333,0.302326,0.647059,0.609407,0.411111,0.411111,0.367742,0.357576,0.26,0.572938,0.57929,0.35,0.483371,1
0.763158,0.264463,0.425676,0.355482,0.794872,0.321875,0.442201,0.283582,0.75,0.30719,0.626374,0.60804,0.596154,0.678638,0.444444,0.713555,0.784743,0.75419,0.452381,0.565217,0.596327,0.534806,0.369932,0.590909,0.462413,0.66991,0.640884,0.539233,0.300632,0.592928,0.566999,0.413309,0.580379,0.732253,0.259743,0.298411,0.129944,0.346457,0.666667,0.780488,0.75,0.766667,0.715762,0.927336,0.732106,0.805556,0.811111,0.690323,0.715151,0.9,0.666169,0.675791,0.320833,0.655992,1
0.855263,0.258953,0.533784,0.240864,0.636921,0.53315,0.442201,0.552239,0.75,0.104575,0.802198,0.795226,0.758072,0.87678,0.561404,0.899806,0.924991,0.868715,0.452381,0.73913,0.759837,0.617837,0.518822,0.772727,0.597658,0.701214,0.406077,0.547278,0.301138,0.640073,0.669453,0.45393,0.580379,0.719907,0.2803,0.353867,0.327684,0.322835,0.6,0.829268,0.666667,0.754167,0.705426,0.960208,0.732106,0.85,0.85,0.819355,0.836364,0.92,0.807515,0.813103,0.404167,0.826852,1
0.539474,0.567493,0.236486,0.822259,0.641026,0.65,0.529412,0.910448,0.803571,0.653595,0.930403,0.932161,0.887702,0.965686,0.744639,0.907686,0.982106,0.913408,0.293651,0.978261,0.990625,0.767218,0.543533,0.977273,0.840319,0.783274,0.752888,0.673806,0.940834,0.776065,0.754381,0.334379,0.875332,0.952932,0.876231,0.684952,0.60452,0.590551,0.8,0.939024,0.875,0.883333,0.850129,0.980969,0.883436,0.638889,0.627778,0.729032,0.751515,0.36,0.474995,0.493321,0.154167,0.165758,1
0.657895,0.421488,0.324325,0.568106,0.636921,0.53315,0.705882,0.641791,0.8125,0.369281,0.67033,0.658291,0.673314,0.725387,0.473684,0.755513,0.812559,0.74581,0.301587,0.673913,0.695591,0.631552,0.489431,0.704545,0.581537,0.594859,0.381215,0.47064,0.842478,0.578422,0.63656,0.438849,0.625995,0.652006,0.539615,0.875899,0.587571,0.480315,0.8,0.719512,0.708333,0.875,0.850129,0.892733,0.854806,0.794444,0.794444,0.845161,0.884848,0.66,0.7164,0.70795,0.491667,0.760426,1
0.684211,0.267218,0.547297,0.275748,0.623932,0.56875,0.382353,0.567164,0.8125,0.140523,0.846154,0.840452,0.754748,0.890248,0.551657,0.879968,0.990738,0.913408,0.603175,0.869565,0.858549,0.555564,0.375048,0.909091,0.72391,0.783274,0.398292,0.515829,0.826549,0.805984,0.606363,0.176134,0.769231,0.715278,0.924839,0.67461,0.615819,0.503937,0.866667,0.853659,0.791667,0.9125,0.886305,0.930796,0.865031,0.655555,0.655555,0.83871,0.884848,0.88,0.860925,0.858948,0.445833,0.938853,1
0.802632,0.380165,0.466216,0.425249,0.636921,0.53315,0.735294,0.716418,0.75,0.356209,0.886447,0.88191,0.769468,0.877038,0.524366,0.838909,0.989224,0.910615,0.301587,0.782609,0.783826,0.513493,0.340299,0.795455,0.684711,0.783274,0.878955,0.752638,0.917573,0.599728,0.63602,0.445399,0.732095,0.780864,0.261028,0.331535,0.491525,0.220472,0.866667,0.804878,0.833333,0.904167,0.883721,0.968858,0.891616,0.927778,0.927778,0.87742,0.90303,0.86,0.896229,0.898287,0.4125,0.861781,1
0.618421,0.504132,0.168919,0.807309,0.598291,0.60625,0.264706,0.895522,0.875,0.153595,0.761905,0.753769,0.649335,0.754592,0.670565,0.824048,0.923657,0.863128,0.142857,0.782609,0.794303,0.19544,0.22944,0.840909,0.567453,0.83108,0.765696,0.570055,0.640202,0.639166,0.48935,0.299042,0.62069,0.75,0.794433,0.394634,0.677966,0.669291,0.933333,0.97561,0.916667,0.9375,0.914729,0.958477,0.94683,0.761111,0.744445,0.774194,0.775758,0.44,0.788026,0.827833,0.066667,0.843481,1
0.684211,0.225895,0.243243,0.274086,0.641026,0.3875,0.442201,0.522388,0.732143,0.27451,0.736264,0.719849,0.707502,0.726419,0.500975,0.802689,0.988805,0.913408,0.452381,0.652174,0.669121,0.204532,0.248456,0.681818,0.39776,0.748321,0.241838,0.570682,0.246018,0.836355,0.354813,0.303666,0.580379,0.749228,0.9197,0.195144,0.237288,0.346457,0.866667,0.829268,0.875,0.908333,0.886305,0.99827,0.807771,0.688889,0.683333,0.580645,0.569697,0.38,0.762412,0.761274,0.441667,0.71881,1
0.868421,0.289256,0.513513,0.297342,0.957265,0.2,0.442201,0.791045,0.758928,0.539216,0.901099,0.896985,0.825261,0.960475,0.612086,0.980715,0.966429,0.913408,0.753968,0.804348,0.792373,0.711061,0.522732,0.818182,0.606482,0.783274,0.277248,0.519434,0.293047,0.6233,0.639256,0.376926,0.580379,0.716821,0.273019,0.336331,0.079096,0.299213,0.733333,0.829268,0.75,0.820833,0.767442,0.939446,0.809816,0.883333,0.883333,0.8,0.806061,0.86,0.906094,0.927006,0.2625,0.915538,1
0.81579,0.269972,0.439189,0.234219,0.632479,0.378125,0.442201,0.626866,0.767857,0.29085,0.919414,0.918342,0.807455,0.929515,0.60039,0.960496,0.991248,0.913408,0.603175,0.826087,0.829597,0.609497,0.42249,0.863636,0.637197,0.95496,0.608237,0.541427,0.239444,0.619674,0.428148,0.379789,0.580379,0.685185,0.544111,0.172962,0.442989,0.385827,0.8,0.829268,0.833333,0.875,0.839793,0.951557,0.883436,0.827778,0.827778,0.664516,0.740155,0.584439,0.927705,0.926632,0.433333,0.896885,1
0.802632,0.404959,0.45946,0.401993,0.700855,0.40625,0.442201,0.61194,0.758928,0.493464,0.967033,0.967337,0.974596,0.933282,0.586745,0.942593,0.991308,0.941341,0.809524,0.73913,0.759561,0.662688,0.572297,0.772727,0.614797,0.952764,0.647413,0.741406,0.268268,0.834542,0.720949,0.443087,0.66313,0.659722,0.769379,0.654077,0.016949,0.511811,0.666667,0.853659,0.583333,0.7625,0.705426,0.949827,0.680982,0.755556,0.761111,0.632258,0.727273,0.82,0.96502,0.972702,0.370833,0.94202,1
0.789474,0.31405,0.412162,0.325581,0.649573,0.375,0.442201,0.671642,0.758928,0.477124,0.835165,0.829146,0.780389,0.834417,0.598441,0.876339,0.969067,0.893855,0.761905,0.695652,0.716547,0.612833,0.464961,0.659091,0.50823,0.865183,0.315419,0.614878,0.222503,0.538531,0.639525,0.40131,0.580379,0.804784,0.218201,0.260791,0.463277,0.299213,0.733333,0.804878,0.666667,0.820833,0.782946,0.949827,0.709611,0.661111,0.666667,0.593548,0.642424,0.54,0.850607,0.841747,0.508333,0.782861,1
0.539474,0.68595,0.304054,0.835548,0.606838,0.675,0.176471,0.686567,0.723215,0.558824,0.791209,0.781407,0.771368,0.793086,0.717349,0.830027,0.862076,0.807263,0.142857,0.76087,0.775278,0.774261,0.665541,0.795455,0.507891,0.74014,0.606981,0.666701,0.81871,0.808704,0.826908,0.352268,0.572944,0.8125,0.92591,0.636691,0.548023,0.740157,0.666667,0.902439,0.75,0.791667,0.72093,0.321799,0.793456,0.583333,0.566667,0.658065,0.660606,0.54,0.81871,0.839346,0.25,0.78946,1
0.81579,0.292011,0.614865,0.579734,0.726496,0.58125,0.235294,0.970149,0.946429,0.69281,0.857143,0.805276,0.720798,0.872497,0.643275,0.831167,0.911847,0.882682,0.301587,0.73913,0.42537,0.652309,0.448166,0.772727,0.8841,0.70285,0.812657,0.518023,0.64981,0.575703,0.915341,0.563738,0.331565,0.871914,0.366381,0.643136,0.542373,0.299213,0.466667,0.890244,0.5,0.6375,0.565891,0.946367,0.728016,0.55,0.555556,0.612903,0.654545,0.62,0,0,0.45,0.850167,1
0.75,0.465565,0.445946,0.591362,0.636921,0.53315,0.442201,0.462687,0.705357,0.366013,0.794872,0.785176,0.637227,0.842054,0.54191,0.866351,0.921019,0.843575,0.492063,0.695652,0.717098,0.688821,0.600483,0.727273,0.717631,0.521616,0.252888,0.596228,0.268015,0.550771,0.568078,0.487616,0.580379,0.791667,0.298715,0.379646,0.316384,0.102362,0.533333,0.780488,0.625,0.7125,0.653747,0.946367,0.713701,0.722222,0.727778,0.780645,0.818182,0.66,0.820949,0.834119,0.270833,0.838114,1
0.552632,0.564738,0.5,0.965116,0.435898,0.84375,0.147059,0.820896,0.4375,0.928105,0.197802,0.159548,0.095916,0.1984,0.189084,0.20882,0.208543,0.184358,0,0.195652,0.000161,0.225334,0.149403,0.204545,0.189547,0.20087,0.163988,0.221346,0.631353,0.343608,0.279321,0.460975,0,0.229938,0.260171,0.293165,0.717514,0.338583,0.2,0.256098,0.208333,0.1,0.007752,0.531142,0.173824,0.238889,0.238889,0.322581,0.339394,0.3,0.287929,0.283209,0.695833,0.20139,-1
0.855263,0.184573,0.479729,0.493355,0.529915,0.5625,0.617647,0.746269,0.776786,0.457516,0.846154,0.835427,0.891026,0.816409,0.54191,0.867561,0.89734,0.874302,0.079365,0.652174,0.668294,0.434169,0.278668,0.681818,0.582216,0.830951,0.753641,0.498746,0.479899,0.419764,0.5244,0.441711,0.381963,0.354167,0.19015,0.28777,0.282486,0.314961,0.666667,0.890244,0.75,0.766667,0.700258,0.970588,0.787321,0.655555,0.661111,0.696774,0.733333,0.48,0.862937,0.866053,0.391667,0.776878,-1
0.81579,0.297521,0.486487,0.400332,0.636921,0.53315,0.442201,0.432836,0.723215,0.120915,0.901099,0.896985,0.795109,0.897523,0.592593,0.948884,0.992986,0.910615,0.349269,0.76087,0.785756,0.643599,0.463272,0.818182,0.580519,0.783274,0.157459,0.519381,0.25866,0.448776,0.574009,0.392779,0.580379,0.712191,0.154818,0.232614,0.231638,0.212598,0.8,0.829268,0.708333,0.854167,0.829457,0.937716,0.811861,0.838889,0.838889,0.819355,0.854545,0.76,0.899799,0.904794,0.391667,0.888703,1
0.684211,0.404959,0.439189,0.710963,0.666667,0.634375,0.529412,0.910448,0.75,0.679739,0.805861,0.796482,0.686135,0.865222,0.500975,0.797747,0.888348,0.821229,0.373016,0.652174,0.665812,0.768701,0.558977,0.681818,0.790429,0.743111,0.576595,0.491276,0.977497,0.606528,0.67835,0.415236,0.3687,0.770062,0.558458,0.529976,0.19209,0.511811,0.533333,0.792683,0.625,0.716667,0.669251,0.942907,0.754601,0.794444,0.794444,0.812903,0.842424,0.8,0.432922,0.440177,0.308333,0.78847,1
0.723684,0.30303,0.527027,0.58804,0.675214,0.584375,0.529412,0.716418,0.857143,0.601307,0.798535,0.766332,0.715575,0.849845,0.502924,0.804624,0.869209,0.807263,0.293651,0.73913,0.754598,0.7131,0.534894,0.772727,0.80112,0.818291,0.687845,0.592676,0.850569,0.623753,0.548665,0.353809,0.840849,0.871914,0.740899,0.498501,0.084746,0.519685,0.6,0.743902,0.708333,0.729167,0.653747,0.946367,0.760736,0.7,0.7,0.735484,0.763636,0.22,0.818742,0.842869,0.179167,0.784599,1
0.881579,0.187328,0.493243,0.224252,0.649573,0.371875,0.442201,0.716418,0.767857,0.336601,0.879121,0.879397,0.716762,0.932972,0.619883,0.935716,0.985013,0.916201,0.920635,0.73913,0.762043,0.515717,0.345898,0.75,0.498388,0.912461,0.25113,0.611901,0.241214,0.709429,0.607711,0.351607,0.007958,0.804012,0.5197,0.452788,0.485876,0.393701,0.733333,0.804878,0.875,0.841667,0.788114,0.951557,0.803681,0.622222,0.622222,0.554839,0.606061,0.6,0.894932,0.887219,0.495833,0.835034,1
0.565789,0.418733,0.479729,0.495017,0.666667,0.56875,0.529412,0.58209,0.758928,0.352941,0.608059,0.595477,0.537512,0.63065,0.384016,0.616023,0.782525,0.748603,0.293651,0.586957,0.323559,0.285108,0.29112,0.636364,0.804514,0.635937,0.247112,0.525076,0.848546,0.522212,0.592613,0.404227,0.851459,0.726852,0.44818,0.470773,0.40678,0.551181,0.666667,0.829268,0.625,0.791667,0.767442,1,0.658487,0.7,0.7,0.806452,0.793939,0.72,0.657343,0.66906,0.295833,0.626694,1
0.671053,0.360882,0.479729,0.431894,0.692308,0.590625,0.676471,0.716418,0.794643,0.535948,0.956044,0.954774,0.864435,0.971672,0.57115,0.913251,0.999865,0.913408,0.293651,0.956522,0.948162,0.69401,0.736486,1,0.821483,0.783274,0.490457,0.519277,0.823767,0.668631,0.572661,0.357552,0.864721,0.713735,0.779657,0.456385,0.175141,0.614173,0.933333,0.829268,0.833333,0.9375,0.927648,0.944637,0.916155,0.8,0.8,0.864516,0.884848,0.64,0.96197,0.9822,0.275,0.98214,1
