@relation WekaExcel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute y {-1,1}

@data
0.353453,0.626466,0.646231,0.820847,0.449742,0.362677,0.491535,0.133715,0.139261,0.43099,0.621253,0.677618,0.525831,0.675875,0.528186,0.424097,0.493638,0.49457,0.497924,0.447002,0.429664,0.437919,0.418947,0.422275,0.62924,0.643895,0.567691,0.815273,0.163263,0.797802,0.864185,0.736338,0.474979,0.408245,0.411331,0.401588,0.539988,0.616206,0.629362,0.310711,0.245179,0.636247,0.369595,0.352884,0.389684,0.20573,0.708931,0.558759,0.660048,0.877336,0.110075,0.472497,0.601105,0.678768,0.81984,0.475348,0.687604,0.712927,0.721293,0.410813,0.382105,0.697271,0.224538,0.931224,0.419845,0.837682,0.141499,0.815297,0.819014,0.831712,0.490793,0.238054,0.505237,0.522208,0.448902,0.145034,0.555787,0.746772,0.412335,0.711719,0.505501,0.4057,0.648166,0.646433,0.417475,0.609866,0.576002,0.805377,0.444478,0.708924,0.463112,0.291075,0.602386,0.446611,0.545049,0.43812,-1
0.484419,0.452406,0.45497,0.618731,0.585835,0.585304,0.652357,0.646477,0.616255,0.408913,0.38707,0.422745,0.714991,0.422196,0.716147,0.603877,0.486555,0.487864,0.530342,0.131315,0.147492,0.632476,0.469284,0.489501,0.501534,0.67111,0.742536,0.215361,0.82946,0.155513,0.465895,0.631576,0.427625,0.235406,0.44062,0.65647,0.704298,0.252528,0.666417,0.899535,0.999482,0.608562,0.318757,0.396953,0.399963,0.410764,0.630209,0.560836,0.763739,0.66494,0.583186,0.580304,0.398952,0.715999,0.42774,0.669453,0.496509,0.501543,0.637158,0.378795,0.715987,0.725196,0.479011,0.473528,0.349279,0.561318,0.033261,0.5963,0.732056,0.815427,0.72676,0.355456,0.407963,0.337276,0.599284,0.365185,0.560034,0.446302,0.728875,0.419888,0.639029,0.660189,0.43963,0.495787,0.386639,0.355091,0.419778,0.63594,0.755734,0.636209,0.197571,0.363791,0.421004,0.424354,0.577268,0.607926,-1
0.23213,0.439103,0.473811,0.522236,0.503629,0.459356,0.404437,0.587862,0.57855,0.470285,0.473903,0.492416,0.506361,0.491434,0.509714,0.348285,0.464482,0.466905,0.692628,0.388605,0.318904,0.695164,0.22036,0.220881,0.637328,0.41366,0.874843,0,0.906952,0.140852,0.807639,0.639518,0.639101,0.190354,0.125245,0.328424,0.59349,0.406191,0.511264,0.458951,0.559948,0.389406,0.626475,0.164857,0.234181,0.177426,0.659377,0.459162,0.967914,0.464265,0.155988,0.628991,0.512507,0.853037,0.400037,0.72052,0.592725,0.430879,0.446009,0.550015,0.357447,0.4828,0.318789,0.309617,0.652915,0.360103,0.400609,0.280861,0.430134,0.512599,0.448145,0.753004,0.627129,0.468263,0.2023,0.408932,0.665944,0.598233,0.398469,0.562616,0.522818,0.61688,0.662839,0.489991,0.437899,0.244974,0.461782,0.54144,0.221066,0.67286,0.144114,0.327141,0.205302,0.472994,0.519274,0.375038,1
0.30777,0.032878,0.014547,0,0.1975,0.344963,0.475749,0.406134,0.416595,0.728759,0.614068,0.342767,0.392547,0.34279,0.396079,0.57012,0.248238,0.249322,0.623899,0.572933,0.52426,1,0.463087,0.438518,1,0.563766,0.824105,0.702506,0.417779,0.432111,0.884708,1,0.66942,0,0.165639,0.64649,0.85655,0.786821,0.393968,0.281655,0.486212,0.362898,0.772157,0.353148,0.406268,0.531458,0.761731,0.650179,0.86649,0,0.314705,0.709163,0.488614,0.713743,0.831971,0.505257,0.550239,0.434776,0.312034,0.304243,0.444689,0.422297,0.287008,0,0.456644,0,1,0.349646,0.527186,0.635024,0.652328,0.44969,0.577446,0.508477,0.737667,0.21167,0.449415,0.375579,0.449276,0.279684,0.425061,0.563826,0.669708,0.476596,0.749176,0.34644,0,0.587796,0.514099,0.652656,0.292141,0.347344,0.539585,0.591142,0.417498,0.795468,1
0.382038,0.581874,0.586434,0.664679,0.345463,0.320859,0.26118,0.278141,0.280362,0.22957,0.609244,0.772251,0.51943,0.770847,0.520992,0.338291,0.537556,0.540764,0.654975,0.253733,0.216329,0.625163,0.475584,0.472586,0.519739,0.502649,0.673176,0.098837,0.776261,0.291844,0.641612,0.403132,0.758625,0.234204,0.064117,0.347701,0.751999,0.739628,0.246541,0.197836,0.428796,0.370312,0.507302,0.404734,0.234854,0.292144,0.657302,0.199675,0.606225,0.51091,0.008169,0.593098,0.560219,0.885403,0.74515,0.376645,0.706735,0.72758,0.577559,0.641952,0.40695,0.309228,0.328184,0.531844,0.607915,0.540037,0.403889,0.289561,0.323332,0.551178,0.257583,0.511287,0.36046,0.633327,0.591063,0.669507,0.176077,0.324942,0.474859,0.580116,0.69595,0.692961,0.733241,0.454489,0.398934,0.380981,0.237048,0.827912,0.570662,0.239681,0.514622,0.760318,0.023572,0.433401,0.581986,0.552266,1
1,0.644261,0.578049,0.561855,0.577031,0.514553,0.568715,0,0,0.548532,0.589636,0.670668,0.236005,0.670198,0.238347,0.255634,0.674068,0.677823,0.546224,0.448618,0.432694,0.54721,0.252069,0.267433,0.243753,0.497769,0.301083,0.481321,0.766965,0.125521,0.453719,0.576023,0.101259,0.202946,0.519599,1,1,0.594713,0.548965,0.916682,0.998397,0.760234,0.12017,0.459765,0.647287,0.493057,0.458476,0.549944,0.681017,0.31161,0.618071,0.499285,0.570613,0.920115,0.331077,0.677586,0.879315,0.695098,0,0.690472,0.672521,0.179107,0.505017,0.328717,0.499882,0.494128,0.386613,0.2462,0.253638,0.554175,1,0.881565,0.717781,0.765569,0.477535,0.437128,0.545574,0,0.061104,0.634227,0.831964,0.705142,0.689468,0.630918,0.355833,0.381716,0.651062,0.922168,0.839293,1,0.08592,0,0.909725,0.492815,0.510714,0.857865,1
0.392786,0.409473,0.415711,0.507322,0.386247,0.426842,0.496775,0.714218,0.713441,0.334304,0.54082,0.647918,0.536739,0.646284,0.538762,0.70756,0.466189,0.465337,0.547801,0.3212,0.331412,0.489637,0.229522,0.244305,0.589089,0.733891,0.769414,0.259229,0.810138,0.16742,0.600539,0.649101,0.475326,0.291164,0.458002,0.734935,0.833719,0.554398,0.534501,0.669888,0.777178,0.716232,0.440411,0.240187,0.460076,0.401853,0.658943,0.642838,0.856513,0.535413,0.655477,0.548915,0.675431,0.481793,0.399084,0.749979,0.456164,0.519754,0.731973,0.250598,0.608835,0.89162,0.449342,0.707159,0.459344,0.781449,0.287039,0.31747,0.270741,0.495048,0.494437,0.560107,0.854109,0.668763,0.560429,0.414351,0.766988,0.340768,0.612184,0.613974,0.693318,0.588145,0.634022,0.73087,0.546306,0.448886,0.569575,0.479669,0.633404,0.490874,0.133683,0.509126,0.53998,0.261439,0.725663,0.658887,-1
0.390124,0.542513,0.55301,0.745944,0.591303,0.53831,0.318705,0.690572,0.680257,0.582728,0.555582,0.286653,0.651275,0.285677,0.653124,0.669791,0.521706,0.521678,0.71277,0.236257,0.235445,0.483512,0.343326,0.356767,0.358654,0.573989,0.546789,0.299742,0.692735,0.325318,0.54062,0.376919,0.477193,0.289828,0.373575,0.54444,0.648531,0.365086,0.612091,0.722792,0.772272,0.55317,0.587592,0.482798,0.567871,0.503266,0.54227,0.525972,0.583916,0.57836,0.568991,0.41101,0.649946,0.623066,0.596443,0.684445,0.466125,0.480358,0.943368,0.275225,0.64646,0.710083,0.547397,0.599249,0.483744,0.748602,0.138203,0.542421,0.652716,0.758467,0.538515,0.421991,0.636193,0.400745,0.519975,0.335767,0.747173,0.61358,0.670303,0.440724,0.454943,0.447132,0.57223,0.618571,0.220258,0.515318,0.771174,0.421616,0.419318,0.718298,0.288358,0.281702,0.640468,0.464252,0.511775,0.931133,-1
0.365599,0.407506,0.429688,0.533648,0.585085,0.613835,0.826171,0.4689,0.463313,0.461431,0.568072,0.701401,0.604211,0.699425,0.607549,0.73584,0.509861,0.506607,0.638546,0.197748,0.249706,0.529267,0.197351,0.205711,0.259435,0.6825,0.519321,0.391331,0.612884,0.407696,0.621349,0.379179,0.349532,0.52449,0.622414,0.646874,0.759831,0.821253,0.514786,0.351651,0.412302,0.243159,0.31864,0.547175,0.554296,0.472865,0.546656,0.613683,0.483687,0.683483,0.516797,0.304698,0.668077,0.455141,0.585891,0.652066,0.206235,0.323752,0.700648,0,0.496219,0.453915,0.274328,0.658387,0.386214,0.610676,0.531283,0.422694,0.491719,0.430946,0.473031,0.462385,0.6731,0.646854,1,0.459071,0.394937,0.511498,0.341881,0.1282,0.46722,0.503999,0.65752,0.489169,0.264155,0.341899,0.249875,0.255774,0.457101,0.621397,0.560601,0.378603,0.803557,0.450442,0.548635,0.481213,1
0.629099,0.673143,0.658574,0.811851,0.29828,0.185076,0.607936,0.512442,0.501509,0.666175,0.482496,0.380131,0.467201,0.379079,0.469883,0.569235,0.676047,0.673074,0.502196,0.38182,0.376441,0.638988,0.332683,0.349601,0.273883,0.465126,0.385538,0.650457,0.391565,0.571914,0.605884,0.413045,0.236264,0.464214,0.540656,0.484624,0.891785,0.695183,0.092994,0.355202,0.818342,0.420095,0.735236,0.802556,0.59601,0.485021,0.55745,0.470782,0.428964,0.327656,0.046244,0.154289,0.938597,0.652578,0.647041,0.285166,0.46078,0.737393,0.362157,0.769211,0.473204,0.401861,0.33569,1,0.49265,0.978464,0.375925,0.684364,0.644217,0.780282,0.622483,0.532555,0.183429,0.263193,0.463918,0.558135,0.362119,0.587885,0.530595,0.65157,0.39992,0.586165,0.505018,0.432163,0.171053,0.53525,0.788202,0.798231,0.493919,0.702902,0.607516,0.297098,0.691729,0.788507,0.197438,0.79912,1
0.611995,0.527065,0.512279,0.828585,0.505979,0.405005,0.538312,0.446813,0.422477,0.556449,0.275409,0.496839,0.66577,0.49664,0.671491,0.593258,0.616554,0.6157,0.452415,0.238074,0.248744,0.635198,0.412907,0.425147,0.32729,0.654116,0.495602,0.520006,0.477122,0.536687,0.567283,0.428678,0.393523,0.513893,0.567446,0.762061,0.943464,0.799138,0.359335,0.458126,0.666216,0.496497,0.060289,0.775024,0.449206,0.299953,0.52155,0.325838,0.604274,0.581486,0.431038,0.427054,0.638452,0.545423,0.544805,0.526472,0.68762,0.824341,0.737635,0.612467,0.562816,0.79131,0.408008,0.58684,0.555036,0.66168,0.578476,0.601842,0.607367,0.5665,0.390701,0.247435,0.584174,0.592418,0.497473,0.376238,0.25227,0.781025,0.666541,0.643402,0.419401,0.374457,0.675765,0.474816,0.418829,0.365923,0.47906,0.5351,0.54361,0.473792,0.479289,0.526208,0.428631,0.593762,0.401164,0.4074,1
0.460183,0.652741,0.654522,0.821917,0.661459,0.540956,0.542786,0.740771,0.729579,0.414493,0.628068,0.602451,0.594511,0.60143,0.595318,0.751974,0.271954,0.270733,0.657716,0.195077,0.197872,0.744916,0.536259,0.548511,0.389875,0.569514,0.746085,0.052903,0.808873,0.319149,0.675548,0.343632,0.57792,0.643193,0.517585,0.483793,0.557537,0.441717,0.670862,0.569072,0.557869,0.611822,0.613946,0.603973,0.594388,0.547713,0.662094,0.44844,0.671027,0.852955,0.585526,0.270718,0.424472,0.455585,0.653879,0.529486,0.378946,0.429497,0.281566,0.228215,0.480425,0.3459,0.264629,0.714365,0.350079,0.672475,0.313677,0.227567,0.379505,0.709772,0.691666,0.839948,0.70525,0.527535,0.535837,0.578037,0.751789,0.177135,0.472257,0.594972,0.642846,0.830493,0.447003,0.537257,0.310497,0.363637,0.592895,0.452968,0.676534,0.87106,0.41223,0.12894,0.528938,0.32124,0.669778,0.658622,-1
0.542338,0.755722,0.762608,0.836981,0.571074,0.47632,0.478934,0.679246,0.665029,0.416948,0.510946,0.64189,0.551713,0.640835,0.554729,0.48684,0.554035,0.553956,0.524069,0.390945,0.39134,0.65492,0.631384,0.642129,0.357341,0.65263,0.548569,0.291465,0.772033,0.255079,0.386609,0.485611,0.369256,0.588088,0.658127,0.542521,0.631432,0.623809,0.564739,0.446537,0.506902,0.535322,0.738587,0.823973,0.534772,0.386247,0.365243,0.382271,0.44354,0.783353,0.461241,0.220342,0.748226,0.208667,0.605961,0.45378,0.287046,0.460265,0.324306,0.393865,0.523339,0.339057,0.407409,0.764002,0.504225,0.802393,0.504442,0.431985,0.638462,0.730861,0.605052,0.386978,0.449137,0.26886,0.531839,0.669765,0.436895,0.538007,0.545132,0.534881,0.311439,0.534555,0.617063,0.454463,0.415908,0.413743,0.684814,0.635012,0.372252,0.804294,0.498442,0.195705,0.879594,0.759032,0.243107,0.645551,1
0.416727,0.710671,0.715856,0.707696,0.544531,0.469566,0.552603,0.582576,0.576261,0.557873,0.82138,0.514678,0.50388,0.513758,0.504188,0.720916,0.218359,0.21957,0.678006,0.239703,0.232139,0.828882,0.31954,0.313696,0.551698,0.503199,0.711526,0.164281,0.775048,0.275467,0.633754,0.487146,0.741716,0.411246,0.277743,0.280913,0.492954,0.394315,0.534052,0.471817,0.52536,0.724122,0.686281,0.372998,0.683178,0.571324,0.521869,0.585326,0.711037,0.849235,0.715982,0.366068,0.339503,0.749282,0.371998,0.64793,0.284958,0.134705,0.349567,0.281127,0.347124,0.473102,0.168624,0.698968,0.38019,0.582893,0.191257,0.218355,0.365628,0.756629,0.620443,1,1,0.760823,0.60327,0.548327,0.859431,0.190966,0.312011,0.453352,0.47228,0.876724,0.763617,0.603989,0.248769,0.38764,0.51192,0.309704,0.707031,0.874123,0.389878,0.125877,0.645463,0.504345,0.484775,0.462801,-1
0.70727,0.478239,0.458881,0.897333,0.659006,0.564752,0.5235,0.335629,0.338433,0.49172,0.560832,0.648424,0.402987,0.64753,0.4059,0.825338,0.482819,0.477845,0.750928,0.348382,0.303787,0.507768,0.421269,0.424434,0.420249,0.595562,0.440468,0.520466,0.469497,0.535452,0.555142,0.539249,0.497985,0.379718,0.36751,0.313535,0.538358,0.812553,0.533462,0.068321,0,0.43662,0.437805,0.821009,0.550966,0.491011,0.601483,0.36184,0.52111,0.774629,0.278952,0.120747,0.685389,0.5181,0.654836,0.529799,0.699622,0.842893,0.406076,0.648256,0.434712,0.343686,0.22748,0.95344,0.335989,0.870646,0.33782,0.244067,0.537788,0.632949,0.610267,0.506284,0.534743,0.50715,0.620104,0.301849,0.507303,0.267729,0.86026,0.247052,0.520631,0.526364,0.658385,0.407653,0.106409,0.626002,0.590845,0.173174,0.626949,0.78679,0.421467,0.213209,0.652924,0.476203,0.527605,0.456611,-1
0.38022,0.733184,0.765274,0.689929,1,0.970898,0.532956,0.597967,0.577489,0.608958,0.714548,0.568425,0.584747,0.568003,0.585851,0.684068,0.270146,0.269139,0.690415,0.209163,0.185768,0.662379,0.312366,0.317753,0.532234,0.421385,0.673317,0.251899,0.840454,0.132024,0.421375,0.623569,0.497026,0.241893,0.411422,0.467796,0.600935,0.475061,0.611742,0.504832,0.506051,0.789793,0.793589,0.579492,0.610964,0.260202,0.483685,0.675878,0.618019,0.522527,0.54619,0.423127,0.259708,0.635444,0.02313,0.83587,0.461175,0.442688,0.710243,0.19297,0.499681,0.527773,0.25193,0.656639,0.368556,0.635007,0.330465,0.625774,0.594273,0.496878,0.233248,0.504643,0.336983,0.530117,0.863042,0.436717,0.446738,0.531082,0.423748,0.716365,0.642223,0.635008,0.701123,0.493349,0.10781,0.278585,0.166304,0.573928,0.482239,0.601652,0.438407,0.398348,0.241986,0.456722,0.545742,0.423158,1
0.456589,0.518946,0.528449,0.832681,0.440331,0.296565,0.672285,0.417324,0.41335,0.363964,0.528367,0.722011,0.440106,0.721666,0.441128,0.745375,0.46856,0.467262,0.387177,0.370385,0.416371,0.296611,0.394246,0.415002,0.44907,0.593862,0.604583,0.241068,0.825643,0.164248,0.457851,0.57855,0.430454,0.281765,0.42065,0.430171,0.572824,0.672668,0.572073,0.322762,0.304056,0.473512,0.515574,0.78688,0.571764,0.48596,0.304859,0.380557,0.451791,0.820725,0.625808,0.340403,0.600278,0.422558,0.539908,0.752992,0.562577,0.522144,0.221631,0.503878,0.429904,0.437935,0.59083,0.778174,0.907752,0.918479,0.313169,0.277062,0.510597,0.495974,0.652928,0.565527,0.703034,0.866336,0.789611,0.304182,0.579919,0.144107,0.371381,0.146512,0.328164,0.551164,0.600992,0.30289,0.402558,0.662896,0.609003,0.455427,0.764805,0.739144,0.556849,0.260856,0.401516,0.600459,0.394438,0.544871,-1
0.60747,0.454826,0.453526,0.930211,0.523933,0.275992,0.715323,0.626541,0.603111,0.204149,0.499282,0.765919,0.552803,0.763967,0.553918,0.530646,0.566825,0.563834,0.480196,0.25609,0.321503,0.461435,0.495425,0.525314,0.433116,1,0.725467,0.091501,0.85861,0.240259,0.54221,0.670853,0.301555,0.63428,0.618668,0.439785,0.510893,0.417424,0.678966,0.576901,0.509624,0.779014,0.551685,0.739899,0.585319,0.420697,0.563609,0.533551,0.791613,0.719094,0.549837,0.380828,0.646411,0.510095,0.726915,0.686846,0.627835,0.764562,0.436708,0.479473,0.516934,0.239123,0.509648,0.800068,0.676491,0.930399,0.172614,0.464997,0.549938,0.560167,0.716324,0.537549,0.652331,0.404243,0.32688,0.405079,0.722286,0.548363,0.408025,0.390747,0.360208,0.324862,0.519487,0.501748,0.499583,0.680804,0.923342,0.356895,0.527917,0.684424,0.531848,0.315576,0.76379,0.666015,0.308851,0.514425,-1
0.073287,0.531556,0.571715,0.39492,0.504028,0.574802,0.589245,0.548575,0.541021,1,1,0.413517,0.196033,0.413194,0.197524,0.743532,0.249606,0.2492,0.920232,0.08819,0.061713,0.684287,0.19799,0.208315,0.580114,0.396974,0.523301,0.648385,0.354958,0.572301,0.960263,0.492046,0.686472,0.109864,0.117782,0.661548,0.895426,0.651944,0.41129,0.474616,0.648868,0.507438,0.555897,0.525152,0.664526,0.561289,0.399179,0.410787,0.741657,0.555191,0.707532,0.337792,0.474799,0.764148,0.375963,0.557187,0.299071,0.243636,0.704729,0.213474,0.635111,0.607959,0.284502,0.465048,0.158624,0.442903,0.258903,0.441837,0.454081,0.6462,0.811285,0.859379,0.58488,0.421778,0.727489,0.147706,0.669874,0.459653,0.399539,0.840484,0.800181,0.724631,0.458327,0.403559,0.090896,0.155551,0.169604,0.349426,0.627832,0.733342,0.30051,0.266658,0.359476,0.353087,0.626983,0.434322,-1
0.206826,0.259109,0.281537,0.799287,0.148819,0.040431,0.64583,0.604031,0.589944,0.724436,0.572142,0.18638,0.477726,0.18626,0.480238,0.197648,0.617652,0.619793,0.593511,0.470386,0.438721,0.578239,0.423893,0.439322,0.300004,0.715676,0.393571,0.673493,0.387218,0.612373,0.665348,0.649198,0.100605,0.611178,0.755126,0.415877,0.790567,0.567603,0.210807,0.408357,0.771146,0.065807,0.51061,0.582838,0.219784,0.588526,0.365611,0.695146,0.724286,0.524913,0.489955,0.366541,0.66896,0.858448,0.940022,0.358879,0.561856,0.514853,0.259723,0.069315,0.339586,0.145355,0.262289,0.743115,0.543747,0.720326,0.436589,0.730962,0.760356,0.782335,0.497623,0.499561,0.186458,0.410673,0.126695,0.285801,0.334382,0.617824,0.729203,0.565508,0.548871,0.475485,0.545066,0.32186,0.080743,0.521114,0.492952,0.755851,0.500833,0.496655,0.691892,0.503346,0.474634,0.527859,0.464604,0.537555,-1
0.245801,0.324354,0.3431,0.546024,0.288818,0.292543,0.58006,0.345959,0.353998,0.552137,0.793529,0.619832,0.50342,0.618333,0.505639,0.443734,0.297242,0.298923,0.544521,0.4054,0.410659,0.535126,0.31485,0.333524,0.656453,0.123914,0.667134,0.431188,0.540386,0.463853,0.656689,0.662129,0.566515,0.292252,0.277095,0.330385,0.632904,0.411314,0.44317,0.460907,0.584869,0,0.743667,0.303866,0.387295,0.444567,0.895697,0.379092,0.857237,0.677324,0.192489,0.216777,0.407114,0.344171,0.79485,0.415163,0,0.022409,0.353906,0.047307,0.762106,0.327826,0.42975,0.642616,0.150802,0.712238,0.578637,0.298738,0.167622,0,0,0.455036,0.909166,1,0.850375,0.693156,1,0.588485,0.720992,0,0.257298,0.417393,0.508971,0.558719,0.145112,0.375869,0.532963,0.246838,0.526153,0.549977,0.306275,0.450023,0.646735,0.001776,0.983961,0.423086,1
0.499121,0.390385,0.389388,0.729269,0.330306,0.229595,0.636167,0.295259,0.291759,0.665921,0.504101,0.372181,0.51576,0.372494,0.518336,0.323565,0.635448,0.63652,0.674389,0.499827,0.429586,0.503064,0.509871,0.497505,0.49333,0.795092,0.495755,0.805454,0.291175,0.650365,0.506738,0.795871,0.146636,0.477392,0.702754,0.354518,0.764579,0.633579,0.205808,0.268286,0.546477,0.683057,0.485974,0.548759,0.329264,0.432825,0.148331,0.436986,0.635435,0.511979,0.531812,0.53514,0.885658,0.814112,0.607444,0.53888,0.743193,0.660193,0.308465,0.545792,0.42366,0.387462,0.482675,0.871196,0.725437,0.964006,0.552406,0.963898,0.928906,0.736598,0.490798,0.227337,0.110471,0.319158,0.454306,0.233733,0.332082,0.888815,0.738285,0.475785,0.382591,0.250148,0.405741,0.403286,0.406195,0.64141,0.620454,0.583402,0.451177,0.553697,0.470137,0.446304,0.297264,0.595966,0.387618,0.598363,-1
0.324714,0.628636,0.663302,0.574911,0.428043,0.390072,0.580496,0.506299,0.496004,0.80607,0.790749,0.448451,0.301139,0.448806,0.302795,0.896869,0.349915,0.347245,0.796761,0.334441,0.298167,0.539393,0.432544,0.447942,0.429749,0.304731,0.456232,0.53169,0.518572,0.424419,0.809387,0.425308,0.529248,0.218617,0.273292,0.435055,0.704815,0.463638,0.402157,0.485039,0.691419,0.529645,0.722391,0.441399,0.584659,0.538458,0.440643,0.473424,0.438538,0.63462,0.707792,0.470009,0.548082,0.792748,0.4886,0.729491,0.54054,0.474072,0.34019,0.294946,0.407678,0.365333,0.414256,0.692182,0.651521,0.751312,0.424172,0.612455,0.59287,0.631035,0.565483,0.677694,0.438594,0.474999,0.536077,0.292319,0.719659,0.491514,0.683554,0.279591,0.547867,0.653527,0.498274,0.333873,0.252375,0.545564,0.544329,0.446867,0.711887,0.800327,0.463053,0.199673,0.545216,0.454602,0.541397,0.665943,1
0.313591,0.543526,0.587462,0.857692,0.379985,0.239207,0.330842,0.359354,0.352733,0.720442,0.76716,0.545823,0.319363,0.54599,0.320363,0.693179,0.604189,0.60565,0.602988,0.410279,0.390932,0.400946,0.541693,0.563941,0.531118,0.487712,0.431775,0.75038,0.415471,0.470034,0.43401,0.706259,0.272845,0.34615,0.474788,0.678362,0.835308,0.852754,0.460247,0.309345,0.402103,0.707331,0.569248,0.682613,0.397605,0.369093,0.271137,0.440021,0.629796,0.406141,0.510107,0.663497,0.721472,0.552155,0.687615,0.528292,0.622285,0.753726,0.522773,0.675335,0.428215,0.598976,0.423782,0.721817,0.712153,0.772935,0.335774,0.511336,0.491494,0.61662,0.821127,0.577856,0.282128,0.379639,0.515939,0.4663,0.278066,0.461222,0.409464,0.109987,0.577158,0.63925,0.610808,0.468608,0.555946,0.575517,0.494289,0.553689,0.655293,0.524639,0.49681,0.47536,0.62625,0.706969,0.297339,0.582942,-1
0.454231,0.592827,0.600622,0.678992,0.50158,0.364943,0.67244,0.409097,0.393463,0.546541,0.47008,0.631928,0.382142,0.631216,0.385005,0.703856,0.339111,0.33556,0.754375,0.083017,0.124776,0.495277,0.363049,0.375879,0.563201,0.483548,0.638009,0.512596,0.48399,0.473949,0.724604,0.690333,0.403104,0.173535,0.302687,0.528304,0.771858,0.6103,0.398937,0.445439,0.578001,0.770452,0.547851,0.745141,0.541201,0.466526,0.535064,0.428559,0.617722,0.549636,0.622055,0.523714,0.421569,0.603186,0.479472,0.650028,0.530799,0.584352,0.506275,0.309864,0.590088,0.395712,0.588062,0.803335,0.672149,0.943718,0.142461,0.662977,0.770186,0.752176,0.551588,0.516463,0.403197,0.449291,0.912232,0.231492,0.645301,0.69792,0.476539,0.481663,0.318349,0.48249,0.238966,0.496476,0.551636,0.535316,0.54408,0.71678,0.498963,0.629664,0.464797,0.370336,0.368582,0.617806,0.353925,0.557739,1
0.460584,0.738304,0.749919,0.775221,0.314405,0.198322,0.77095,0.330766,0.321468,0.560371,0.62731,0.600961,0.371697,0.600102,0.374477,0.426663,0.535727,0.537982,0.630682,0.366913,0.355652,0.708882,0.510143,0.513721,0.380897,0.392476,0.481203,0.335204,0.668591,0.340441,0.587944,0.443896,0.462567,0.31325,0.306071,0.457807,0.661012,0.59834,0.488614,0.400666,0.47432,0.519092,0.625323,0.7389,0.763383,0.766921,0.395224,0.553401,0.79207,0.635427,0.499772,0.061605,0.501545,0.546459,0.533369,0.663135,0.424437,0.39616,0.158615,0.455203,0.318155,0,0.291568,0.794346,0.591272,0.760933,0.338336,0.501337,0.850293,1,0.695927,0.35962,0.387438,0.247583,0.420407,0.379876,0.721576,0.4446,0.684814,0.645178,0.41047,0.403583,0.714737,0.493409,0.51334,0.601826,0.720983,0.831686,0.813571,0.523213,0.607986,0.476786,0.319299,0.797087,0.185532,0.668347,-1
