@relation WekaExcel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute y {-1,1}

@data
0.230204,0.067278,0.009029,0.371087,0.230466,0.948722,0.291982,0.084207,0.725063,0.418075,0.581231,0.586851,0.46244,0.46083,0.012859,0.138657,0.106763,0.539168,0.324659,0.068088,0.082515,0.465325,0.446211,0.687536,0.677238,0.856745,0.347793,0.212683,0.081597,0.263262,0.229321,0.120536,0.517034,0,0.686299,0.082742,0.727921,0.716702,0.196837,0.900625,0.192627,0.214727,0.384972,0.60766,0.198385,0.713958,0.783979,0,0,0.189193,0.104091,0.983068,0.978353,0.21581,0.774727,0.291413,0.387597,0.332273,0.223331,0,0.239627,0.525262,0.446193,0.841775,0.548181,0.218627,0.23368,0.274159,0.083181,0.227424,0.562164,0.548583,0.578195,0.072971,0.397216,0.475794,0.823756,0.035645,0.273074,0.334386,0.444417,0.984908,0.6742,0.049069,0.030627,0.112773,0.736307,0.944009,0.185371,0.487152,0.372348,0.365872,0.081807,0.234583,0.711955,0.476505,0.445805,0.560753,0.404212,0.126814,1
0.134059,0.4678,0.259153,0.342831,0.134545,0.007124,0.663211,0.202838,0.608137,0.325403,0.68333,0.569982,0.648553,0.64869,0.045206,0.07213,0.051674,0.515419,0.175153,0.100266,0.222953,0.218607,0.014603,0.413432,0.406871,1,0.159004,0.156152,0.070041,0.375367,0.446833,0.035667,0.403319,0.184904,0.681148,0.493674,0.662534,0.766029,0.214212,0.821674,0.282259,0.178374,0.308452,0.591236,0.086713,0.699451,0.247541,0.30834,0.410641,0.634667,0.202551,0.689842,0.920932,0.13845,0.597987,0.107579,0.1791,0.136026,0.352591,0.300289,0.127918,0.396155,0.63865,0.280342,0.568836,0.207746,0.022093,0.164883,0.039247,0,0.819865,0.797355,0.492622,0.035829,0.293984,0.078992,0.685083,0.193912,0.332584,0.327639,0.306353,0.70007,0.69905,0.374165,0.304394,0.158223,0.383497,0.324051,0.202359,0.508244,0.186582,0.216114,0.086764,0.087939,0.832389,0.495166,0.55814,0.605297,0.143769,0.118495,1
0.232559,0.094959,0,0.612898,0.233031,0.511924,0.399,0.119177,0.545526,0.119347,0.788976,0.377272,0.685037,0.685433,0.549504,0.561546,0,0.83046,0.482115,0.007244,0.382511,0.203148,0.053356,0.664346,0.652763,0.693632,0.123279,0.220436,0,0.491005,0.356363,0.231604,0.524616,0.168177,0.081449,0.7972,0.396953,0.537292,0.333002,0.830035,0.359114,0.365846,0.203798,0.378378,0.396054,0.290878,0.347182,0.355151,0.422039,0.525834,0.418241,0.411844,0.728063,0.370445,0.764704,0.242096,0,0,0.596084,0.326705,0.460227,0.546182,0.186833,0.436605,0.379517,0.195415,0.496796,0.396179,0.317063,0.236007,0.902658,0.879337,0.530819,1,0.030507,0.088054,0.811877,0.032089,0.506851,0.3916,0.133215,0.981458,0.506876,0.434587,0.377831,0.309662,0.457239,0.369555,0.181557,0.259341,0.60981,0.566141,0.057646,0.295059,0.340067,0.4212,0.55236,0.682037,0.099189,0.186303,1
0,0,0.222721,0.327582,0,0.378791,1,0.073876,0.556982,0.073965,0.855128,0.514298,0.465985,0.464479,0.69149,0.615183,0.065313,0.745857,0.828055,0.007343,0.44535,0.348286,0.156363,1,1,0.705048,0.172054,0.328055,0.038317,0.357448,0.192873,0.157167,0,0.107597,0.33396,0,0.535902,0.469615,0.141874,0.68951,0.251439,0.348793,0.190872,0.513549,0.229326,0.456678,0.335776,0.20993,0.461115,0.509195,0.303069,0.310944,0.765545,0.028814,0.684551,0.323513,0.395779,0.363575,0.461835,0.320076,0,0.624301,0.216795,0.545626,0.861305,0,0,0.238233,0,0.030901,0.889621,0.867126,0.740348,0.043034,0.126739,0.154205,0.851933,0.066036,0.487421,0.432046,0.401861,0.905418,0.735055,0.489824,0.426864,0.109107,0.214083,0.250346,0,0.264159,0.19562,0.23279,0.037286,0.139344,0.562341,0.093567,0.548186,0.52814,0.179205,0.207356,1
0.395908,0.218432,0.189126,0.37601,0.398215,0.022509,0.583854,0.052162,0.341299,0.03661,0.869557,0.728923,0.594787,0.599993,0.63158,0.509491,0.047149,0.268502,0.809558,1,1,0.472697,0.115339,0.752208,0.742962,0.632325,0.084814,0.235973,0.027329,0.520579,0.028329,0.224589,0.745032,0.533742,0.52204,0.607508,0.569147,0.656866,0.252381,0.479472,0.342729,0.245287,0.155834,0.567323,0.328361,0.627933,0.530911,0.205397,0.498052,0.473963,0.246441,0.38182,0.729599,0.333428,0.526775,0.32749,0.426522,0.39149,0.430619,0.514005,0.452276,0.626585,0.284443,0.29546,1,0.356367,0.092305,0.318084,0.230836,0.211154,0.964378,0.959944,0.439099,0.031301,0.070936,0.44409,0.831492,0.0369,0.598665,0.52029,0.154733,0.877051,0.637615,0.657856,0.569738,0.306456,0.546403,0.391228,0.36806,0.544078,0.177197,0.228388,0.065971,0.144275,0.473956,0.301566,0.530251,0.130169,0.238479,0.701004,1
0.876186,0.628584,0.203988,0.431465,0.878384,0.530096,0.379311,0.074578,0.51985,0.08841,0.369498,0.799181,0.55412,0.568146,0.507447,0.364291,0.145472,0.251209,0.770216,0.682786,0.281144,0.767595,0.051625,0.402037,0.39607,0.600678,0.068194,0.770382,0.252607,0.703768,0.242416,0.218921,0.856738,0.887359,0.744747,0.856416,0.493013,0.801208,0.26544,0.62988,0.44231,0.14452,0.350721,0.385831,0.277329,0.671154,0.114919,0.472207,0.585519,0.150538,0.201329,0.345779,0.792093,0.416826,0.624647,0.477639,0.372448,0.305409,0.422178,0.720195,0.856217,0.596318,0.068482,0.682729,0.304596,0.900068,0.477658,0.682537,0.552878,0.635716,0.972736,0.962308,0.460571,0.074942,0.251035,0.458477,0.781768,0.020999,1,0.680772,0.172395,0.903495,0.533979,0.692994,0.589364,0.200831,0.421041,0.251192,0.923517,0.285229,0.043219,0.07631,0.12649,0.464803,0.020464,0.32919,0.376726,0.068231,0.338807,0.758915,-1
0.934604,0.695325,0.418672,0.53552,0.937131,0.417881,0.153053,0.092628,0.668575,0.119381,0.58884,0.750848,0.648048,0.655309,0.579022,0.344746,0.110193,0.598173,0.283319,0.061156,0.217966,0.500749,0.030099,0.320348,0.314719,0.842082,0.084442,0.232748,0.036964,0.643192,0.111658,0.225621,0.848194,0.851229,0.263766,0.520927,0.040375,0.817442,0.098436,0.5532,0.44426,0.073545,0.40022,0.590643,0.140095,0.820713,0.840067,0.505109,0.168126,0.151183,0,0.427323,0.693918,0.213221,0.39178,0.356648,0.242575,0.19722,1,0.700658,0.828785,0.557338,0.444096,0.885206,0.215395,0.917754,0.531646,0.73356,0.612355,0.690219,0.805995,0.792002,0.716287,0.055436,0,0.383184,0.760773,0.019306,0.397808,0.541787,0.200676,0.93094,0.591787,0.914393,0.713554,0.234442,0.493959,0.315371,0.954666,0.384596,0.02726,0.101938,0.110497,0.312417,0.206015,0.321461,0.401816,0.255058,0.612262,0.617845,1
0.58677,0.834992,0.532156,0.414107,0.588445,0.506622,0.79013,0.089392,0.471855,0.182843,0.64888,0.506624,0.702787,0.709581,0.659757,0.403044,0.041724,0.245424,0.801143,0.035491,0.071074,0.196606,0.158581,0.547407,0.538205,0.790902,0.081358,0.193003,0.041008,0.24017,0.305936,0.313704,0.668271,0.575688,0.834409,0.766317,0.280725,0.804469,0.142939,0.770476,0.257778,0.351158,0.300972,0.719246,0.125925,0.859301,0.920402,0.378597,0.457073,0,0.020894,0.742524,0.761094,0.208196,0.419623,0.127165,0.126252,0.072486,0.268618,0.389055,0.494532,0.657289,0.551776,0.895009,0.123883,0.579132,0.257002,0.474769,0.292552,0.391987,0.887431,0.874832,0.687724,0.082556,0.245429,0.462069,0.685635,0.079204,0.419879,0.256022,0.246083,0.940712,0.505277,0.290429,0.240489,0.212191,0.771586,0.370344,0.496618,0.201409,0.04914,0.147789,0.080618,0.287957,0.419782,0.293603,0.369066,0.496955,0.546386,0.66354,-1
0.78982,0.511083,0.383471,0.377158,0.791825,0.11449,0.265739,0.203072,0.691881,0.255439,0.655976,0.345361,0.692632,0.698307,0.684897,0.383109,0.190486,0.160059,0.456097,0.016782,0.220758,0.450257,0.063768,0.324713,0.319085,0.499658,0.111428,0.48087,0.180483,0.386513,0.464224,0.707398,0.735765,0.703853,0.907844,0.870374,0.285443,0.819681,0.084784,0.782186,0.317175,0.228192,0.257628,0.700797,0,0.819771,0.534213,0.472146,0.556105,0.354813,0.016963,0.384941,0.885405,0.604228,0.679488,0.037037,0.25694,0.188122,0.214037,0.658642,0.74377,0.656491,0.442369,0.749073,0.182176,0.802928,0.578671,0.776823,0.648918,0.690018,0.901753,0.894748,0.681822,0.107366,0.336011,0.519442,0.765193,0.079966,0.322974,0.365984,0.200742,0.682645,0.387093,0.118548,0.149407,0.166235,0.378668,0.494231,0.604676,0.664547,0.127764,0.264118,0.098727,0.472147,0.439961,0.85048,0.343883,0.492084,0.29274,0.79709,-1
0.639388,0.362216,0.23167,0.181259,0.640659,0.107118,0.412156,0.078632,0.698992,0.273805,0.375896,0.246572,0.672864,0.6755,0.650362,0.434161,0.227139,0.377499,0.370398,0.058343,0.082562,0.44182,0.105171,0.409266,0.40285,0.413212,0.030698,0.577651,0.292143,0.295623,0.745757,0.710321,0.677415,0.660896,0.471564,0.790809,0.290969,0.761632,0.099677,0.466005,0.491759,0.101786,0.224781,0.633073,0.093857,0.744306,0.740618,0.41594,0.313702,0.373821,0.070312,0.311027,0.981883,0.755106,0.664301,0.126407,0.36336,0.291068,0.300546,0.499651,0.515707,0.900717,0.497719,0.714618,0.271047,0.662288,0.699211,0.888704,0.843118,0.746068,0.886585,0.866409,0.6067,0.799111,0.281676,0.399443,0.751381,0.108869,0.384285,0.455983,0.205215,0.619716,0.694384,0.045188,0.077872,0.231236,0.295235,0.471543,0.526428,0.219117,0.202451,0.36161,0.188165,0.467529,0,0.702136,0.20866,0.7443,0.369082,0.522667,-1
0.756084,0.302792,0.468995,0.399724,0.757998,0.005904,0.475793,0.079607,0.694844,0.290637,0.441828,0.443236,1,1,1,0.385692,0.05521,0.355991,0.449741,0.098931,0.187388,0.192142,0.203581,0.181849,0.179938,0.58501,1,0.57648,0.896856,0.328903,0.737732,0.715083,0.725577,0.738821,0.720788,0.866553,0.350361,0.826077,0.178042,0.400426,0.750122,0.346684,0.252352,0.562579,0.172515,0.810643,0.595015,0.616705,0.306884,0.378208,0.15546,0.153481,0.961006,0.307736,0.392624,0.232985,0.325666,0.259987,0.349454,0.678329,0.667718,0.437465,0.531409,0.759743,0.388943,0.786615,0.809313,0.97037,0.878514,0.884882,0.97114,0.956403,0.778977,0.094182,0.245245,0.527069,0.767956,0.106731,0.406612,0.667397,0.259874,0.955593,0.315374,0.712484,0.645725,0.177013,0.149003,1,0.842664,0.449723,0.105052,0.24231,0.016472,0.315818,0.997849,0.58315,0.04486,0.426555,0.169297,0.436799,-1
0.899624,0.793162,0.478381,0.460928,0.901867,0.283668,0.409769,0.244786,0.566303,0.120603,0.807895,0.720784,0.694543,0.69895,0.715131,0.332442,0.103167,0.274179,0.529502,0.027931,0.428831,0.364541,0.050327,0.335732,0.330805,0.41873,0.220344,0.575085,0.912173,0.530842,0.688834,0.710321,0.821221,0.903148,0.560124,0.854979,0.340744,0.737027,0.440801,0.383025,1,0.531077,0.196305,0.466082,0.161938,0.944849,0.651662,0.835541,0.409499,0.396306,0.350333,0.24592,0.666899,0.163166,0.463623,0.296765,0.357991,0.344774,0.290268,0.722687,0.677052,0.563033,0.566099,0.808889,0.294624,0.902348,0.90927,0.996714,0.943955,0.985622,0.994476,1,0.745013,0.305888,0.378821,0.508313,0.724861,0.069818,0.478581,0.773097,0.247212,0.990492,0.343317,0.742577,0.612122,0,1,0.314516,0.9719,0.548307,0.225281,0.298497,0.059408,0.810203,1,0.815069,0.286776,0.201059,0.587378,0.451027,-1
0.924177,0.692688,0.513622,0.571122,0.926665,0.842926,0.270956,0.165374,0.644063,0.002675,0.939423,0.519472,0.739055,0.724387,0.702444,0.299928,0.190926,0.193899,0.200007,0.040087,0.205144,0.508994,0.056899,0.362987,0.357233,0.25319,0.143269,0.575238,0.912362,0.460088,0.559824,0.654221,0.840597,0.821381,0.712924,0.869069,0.354191,0.911084,0.428035,0.500808,0.228518,0.460668,0.192381,0.692089,0.179865,1,0.852979,0.681379,0.585731,0.669196,0.264421,0.444456,0.1723,0.181858,0.373371,0.2074,0.209438,0.146065,0.346174,0.607955,0.716633,0.575847,0.579457,0.823796,0.274685,0.900683,0.815287,1,0.808194,0.909823,0.900491,0.891242,0.672923,0.70508,0.291565,0.641444,0.696133,0.011153,0.459507,0.704122,0.212388,0.982248,0.474645,0.700017,0.57608,0.000165,0.526737,0.275627,0.877691,0.256129,0,0,0.003664,0.279475,0.078567,0.214376,0.262878,0.161452,0.781882,0.464266,-1
0.654727,0.511944,0.620974,0.600093,0.65689,0.005969,0.593334,0.014463,0.54191,0.047393,1,0.407192,0.639648,0.621081,0.710947,0.370822,0.063831,0.28354,0.433988,0.042073,0.18898,0.769075,0.592433,0.422731,0.419281,0.243147,0.193729,0.577101,0.927197,0.355829,0.620864,0.521342,0.666186,0.682825,0.863378,0.863849,0.508366,0.899219,0.005064,0.568049,0.18063,0.46692,0.216921,1,0.141583,0.9851,0.899223,0.583251,0.108964,0.41213,0.227492,0.309824,0.814708,0.444774,0.413041,0.203036,0.542652,0.469992,0.308467,0.580044,0.488039,0.618481,0.571384,0.290815,0.305843,0.634493,0.54257,0.741082,0.648987,0.619378,0.938983,0.929887,0.558309,0.369942,0.27034,0.436352,0.281768,0.006594,0.497885,0.566722,0.101063,0.862249,0.473968,0.659386,0.729789,0.056539,0.518392,0.306257,0.665435,0.29479,0.430353,0.687972,0,0.223512,0.679817,0.219666,0.236457,0.18455,0.75807,0.555714,-1
0.917638,0.709501,0.622443,0.547686,0.919976,0.28077,0.329512,0.219173,0.535413,0.073799,0.846142,0.720621,0.722243,0.700171,0.70415,0.292816,0.09921,0.119033,0.5556,0.666797,0.265922,0.24285,0.048326,0.331412,0.324716,0.405034,0.037752,0.575551,0.928477,0.665678,0.504972,0.517958,0.821221,0.972291,0.893975,0.835064,0.512397,0.760606,0.130776,0.477715,0.541598,0.606862,0.231697,0.694433,0.088639,0.962986,0.687091,0.877283,0.618738,0.505836,0.206219,0.326434,0.584354,0.341984,0.462647,0.269197,0.566657,0.498301,0.301702,1,0.795358,0.573441,0.588625,0.613722,0.251065,0.953583,0.911785,0.978836,1,1,1,0.995459,0.879432,0.031479,0.403588,0.440948,0.741713,0.044066,0.474808,0.720454,0.100188,0.941449,0.454638,1,0.854469,0.088901,0.635868,0.443992,0.928542,0.349982,0.167401,0.342951,0.015106,0.437165,0.041091,0.377355,0.317646,0.060503,0.615154,0.625286,-1
0.974174,0.810916,0.656434,0.586175,0.97678,0.018406,0.121197,0.054345,0.505035,0.155853,0.844151,0.571739,0.617812,0.605325,0.700553,0.309511,0.103013,0.120387,0.432024,0.033712,0.033182,0.567607,0.061902,0.362143,0.356199,0.405567,0.135902,0.560029,0.781438,0.691817,0.324429,0.63771,0.854045,0.909603,0.560657,0.845447,0.412838,0.769313,0.341159,0.548212,0.626353,0.5076,0.223416,0.434083,0.336351,0.937372,0.790148,0.809542,0.486441,0.665136,0.22401,0.719006,0.727014,0.362531,0.385421,0.634063,0.553517,0.509866,0.339848,0.917663,1,0.455656,0.392027,0.938865,0.175935,0.978001,0.882229,0.98137,0.937746,0.984693,0.789875,0.780132,0.859604,0.014552,0.472525,0.414294,0.733425,0.037514,0.386302,0.586767,0.125516,0.971712,0.679066,0.550628,0.501078,0.113706,0.651196,0.438468,0.944956,0.333323,0.100204,0.220566,0.063839,0.470718,0.373408,0.288195,0.295675,0.118098,0.544637,0.560493,-1
0.914534,0.6794,0.504098,0.341603,0.917146,0.07736,0.45478,0.113836,0.625419,0.108851,0.778743,0.540166,0.573805,0.559144,0.76356,0.31893,0.116412,0.222406,0.806767,0.0547,0.144429,0.438069,0.031208,0.477954,0.469263,0.449911,0.064767,0.560436,0.64382,0.622453,0.392525,0.627074,0.843636,0.982045,0.914445,0.841853,0.567376,0.998172,0.408709,0.812633,0.419389,0.655896,0.226159,0.64755,0.393981,0.824416,1,0.7859,0.402714,0.445331,0.259186,1,0.810271,0.542305,0.090266,0.566498,0.495136,0.412863,0.40689,0.847638,0.959335,0.453838,0.897734,0.966744,0.230351,0.905614,0.817833,0.973519,0.868522,0.910154,0.91679,0.91377,0.644698,0.050525,0.353246,0.370002,0.715192,0.117337,0.382275,0.625371,0.188062,0.975637,0.645051,0.591063,0.514336,0.161529,0.921872,0.232517,0.8987,0.604473,0.203771,0.421858,0.063714,0.323604,0.314139,0.236475,0.352507,0.021356,0.591129,0.820812,-1
1,0.676441,0.633555,0.553725,1,0.019193,0.244304,0.087794,0.575192,0.132959,0.728782,0.553556,0.569358,0.554672,0.490163,0.298071,0.122765,0.293176,0.55938,0.028867,0.234757,0.497618,0.055033,0.509657,0.500632,0.439612,0.06471,0.573109,0.623142,0.675497,0.341896,0.64398,0.845156,1,0.956715,0.831111,0.556328,0.819889,0.365271,0.834719,0.494002,0.942033,0.208456,0.574125,0.366145,0.805581,0.892324,1,0.371274,0.490282,0.243246,0.660078,0.873208,0.329113,0.089204,0.537739,0.340655,0.275222,0.208031,0.947667,0.91014,0.570693,0.64254,1,0.167198,1,0.824651,0.977791,0.848518,0.921609,0.863488,0.86388,0.790348,0.042251,0.414205,0.369528,0.740331,0.00127,0.386487,0.703627,0.153778,0.992177,0.562609,0.949295,0.756981,0.169599,0.707947,0.253297,1,0.534143,0.479471,0.533955,0.111248,0.223342,0.242968,0.184284,0.006743,0,0.550372,0.771758,-1
0.976748,0.882929,0.775335,0.500288,0.97914,0.032745,0.67207,0.062844,0.584297,0.147654,0.691805,0.611552,0.657029,0.653431,0.854532,0.322194,0.097442,0.327903,0.740055,0.037582,0.143504,0.426401,0.030559,0.566535,0.557279,0.443442,0.285567,0.57478,0.625979,0.744286,0.360315,0.645547,0.711185,0.95547,0.891008,0.838109,0.570701,0.738875,0.354277,0.673115,0.56325,0.886906,0.205858,0.567594,0.367538,0.845665,0.988022,0.973958,0.427089,0.541722,0.223194,0.541563,0.73726,0.571848,0.064258,0.429782,0.376776,0.329028,0.218009,0.856709,0.789587,0.525068,0.449016,0.956204,0.294993,0.984553,0.710662,0.902732,0.772684,0.856682,0.952817,0.958791,0.587747,0.048281,0.445276,0.370501,0.746408,0.014463,0.264658,0.620807,0.160998,0.976796,0.499157,0.915654,0.787028,0.201546,0.674616,0.201743,0.939338,0.519807,0.198834,0.295796,0.193545,0.125264,0.209218,0.25443,0.948626,0.012513,0.907751,0.738131,-1
0.934254,0.921208,0.643774,0.508114,0.936712,1,0.319623,0.171065,0.673888,0.24892,0.50122,0.669103,0.57068,0.559279,0.751358,0.318023,0.115144,0.271871,0.329226,0.045566,0.200643,0.628853,0.044865,0.580384,0.570838,0.507623,0.114113,0.496213,0.521992,0.948295,0.219702,0.782423,0.8437,0.926492,1,0.834194,0.564302,0.686458,0.346123,0.681149,0.487857,0.628683,0.290513,0.653945,0.469403,0.835052,0.960387,0.803479,0.439651,0.652978,0.22039,0.523526,0.962743,0.445172,0.152296,0.299729,0.394456,0.335502,0.190635,0.813148,0.683745,0.554229,0.284123,0.952908,0.228102,0.952521,0.644321,0.840029,0.700221,0.779378,0.894967,0.897171,0.484539,0.051807,0.486509,0.557081,0.719061,0,0.145628,0.79546,0.187657,1,0.509443,0.679489,0.594199,0.301295,0.748151,0.207266,0.92737,0.580405,0.362351,0.430018,0.241803,0.158285,0.00136,0.191043,0.377735,0.245119,0.928867,0.688835,1
0.458802,0.385727,0.849807,0.409872,0.459954,0.891355,0.510404,0.129313,0.555157,0.396221,0.32788,0.866718,0.5624,0.566394,0.750082,0.42458,0.314378,1,0.429993,0.046509,0.233621,0.311422,0.228487,0.574157,0.564863,0.55575,0.08864,1,0.517343,0.607048,0.187868,0.609666,0.407949,0.642582,0.970704,0.841456,0.599037,0.694307,0.241517,0.625594,0.422023,0.639944,0.42186,0.630727,0.447079,0.894443,0.919931,0.525283,1,0.541402,0.159344,0.585545,0.821672,0.346187,0.465163,0.667083,0.241433,0.22037,0.196653,0.744468,0.234069,0.593974,0.221056,0.736323,0.248508,0.477249,0.258013,0.474168,0.285692,0.350493,0.840129,0.834799,0.510222,0.282041,0.45153,0.449114,0.727626,0.090402,0.110984,0.441339,0.222829,0.815498,0.53058,0.567847,0.499831,0.358558,0.802432,0.219014,0.358265,0.559228,0.1927,0.263272,0.301811,0.225761,0.366623,0,0.416907,0.302245,1,0.237473,1
0.453255,0.472454,0.603155,0.679962,0.45431,0.019142,0.35006,0.380999,0.577601,0.349069,0.186363,0.597235,0.582012,0.571011,0.802256,0.420537,0.12119,0.335947,0.871871,0.105251,0.189436,0.405723,0.058927,0.528892,0.527519,0.649019,0.140899,0.91145,0.595411,0.647491,0,1,0.89346,0.545338,0.917418,0.485976,0.775261,0.769842,0.252863,0.713938,0.312591,0.385421,0.37366,0.657269,0.38377,0.932793,0.681849,0.396118,0.561144,0.487217,0.142802,0.609957,0.576806,0.559324,0.087453,0.479574,0.345146,0.336822,0.226457,0.719498,0.347711,0.677836,0.489978,0.704056,0.231912,0.456939,0.241861,0.457484,0.321742,0.357199,0.949031,0.94431,0.607038,0.034704,0.411537,0.325973,0.740331,0.070722,0.128286,0.608974,0.28039,0.990044,0.611979,0.497642,0.441939,0.350053,0.831853,0.253139,0.443688,0.581294,0.155077,0.20403,0.29616,0.149047,0.021428,0.080343,0.722994,0.05271,0.545346,0.434814,1
0.867552,0.77947,0.454747,0.696526,0.869678,0.235107,0.408303,0.291724,0.434365,0.311669,0.127142,0.744317,0.781056,0.770197,0.699697,0.321599,0.15095,0.280031,0.551073,0.065511,0.836548,0.873563,0.103224,0.076334,0.080087,0.667793,0.096036,0.994517,0.48718,0.913315,0.275895,0.85664,0.905026,0.880263,0.785954,0.98156,0.545008,0.896797,0.256055,0.690681,0.404272,0.367055,0.418487,0.660985,0.331475,0.878482,0.291075,0.615206,0.552847,0.49772,0.144806,0.403153,0.814617,0.631633,0.361645,0.835411,0.195922,0.206671,0.250618,0.843351,0.965631,0.744069,0.533799,0.73445,0.098655,0.912063,0.60204,0.800456,0.68435,0.729182,0.958604,0.963485,0.612543,0.149374,0.411019,0.34949,0.751658,0.025433,0.040521,0.923276,0.250777,0.987489,0.543892,0.846648,0.707735,0.204546,0.560243,0.537695,0.928625,0.378257,0.194111,0.273043,0.215938,0.319462,0.051044,0.103412,0.015963,0.008452,0.901049,0.521075,1
