@relation WekaExcel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute y {-1,1}

@data
46.099998,1031,51.950001,399.5,56.599998,389,0.22,14.5,60.200001,233.5,2.87,8.86,4597,19262,32.5,29229,68518,373,0.44,35,2501,2935,8.881,35,4985,22993,3094,13789,1940,1622,3244,12456,1.79,7.26,17.68,35.360001,7.69,6.62,50,76.5,47,50,51.400002,84.900002,53.549999,39.799999,39.799999,39.900002,39.599998,27.4,1451700,1287900,11.5,1056.8,-1
44.5,1116,51.950001,505,58,405,0.07,14.9,61,280.5,2.34,7.14,3344,18429,35.799999,25373,66462,353,0.56,33,1427.9041,3298,10.28,33,4979,18332,1958,13235,1619,1594,3301,13956,1.11,12.88,20.299999,40.529999,7.44,6.72,44,74.5,38,43.700001,44.950001,83.900002,46.799999,36.099998,36.200001,35.5,35.299999,26.799999,1187900,1017700,14.4,891.90002,1
43.5,1133,50.349998,541.5,57.400002,410,0.03,14.9,60.700001,233,2.12,6.51,3126,16099,32.200001,22911,55741,285,0.58,31,1481.73,1357.743,6.327,32,4081,16921,2555,14495,2131,1700,2478,9476,2.44,13.5,31.58,36.029999,7.95,6.58,50,70.5,50,49.900002,50.400002,83.900002,52.049999,41.599998,41.299999,39.200001,38.700001,26.299999,691060,624374,9.65,824.20001,1
44,1172,49.950001,533.5,56.900002,423,0.09,15.2,60.450001,255.5,2.63,7.83,4089,18301,41.099998,29055,75705,379,0.37,44,3066,2432,7.327,43,4074,22495,1899,11006,3195,1749,2785,8707,2.41,9.24,29.98,32.380001,7.65,6.96,51,79,51,51.099998,52.099998,83.599998,57.099998,41.5,41.200001,38.5,37.599998,25.4,1309960,1189076,9.25,1060.8,1
44.900002,1080,50.650002,391.5,59.900002,271,?,13.4,60.150002,189,2.68,8.28,4334,19872,31.9,28653,75137,390,0.8,36,2613,2535,7.599,36,3746,23486,2006,16393,1711,2414,3013,10371,2.23,9.61,48.630001,40.900002,?,6.64,53,73,52,52.400002,53.450001,85.599998,54.450001,39.299999,39.299999,37.400002,?,?,1377100,1170300,15,1052.5,1
45.900002,1030,51.950001,347.5,57.700001,329,?,14,60.400002,216.5,2.74,8.44,3896,21019,36,30837,74909,381,1.35,38,2764,2783,8.412,37,3491,23642,1000,14810,956,1840,3125,9867,0.03,12.46,26.82,37.869999,7.45,6.76,51,73,52,51.200001,52.099998,84.599998,53.799999,39.5,39.5,37.200001,36.900002,26.799999,1379000,1186300,14,1023.7,1
44.099998,1105,51.599998,453.5,57.799999,399,0.2,15.2,60.349998,299.5,2.9,8.93,4256,21323,33.900002,30473,75334,382,0.56,45,3172,3478,20.591,45,6175,24279,2409,13955,3441,1620,3893,10835,3.73,12.18,33.150002,49.709999,7.51,6.88,51,73,48,50.900002,52.25,84.800003,54,40.099998,40.200001,39.5,39,26,1454200,1279600,11.95,1132.3,1
44.200001,1140,50.799999,400,57.5,331,?,13.7,60.349998,218.5,2.75,8.44,4129,20126,33.700001,30368,74132,380,0.95,38,2764,3816,12.976,39,3296,23559,1213,13809,942,2048,2435,10079,?,11.28,37.43,18.82,?,6.73,51,72.5,51,50.400002,51.400002,83.699997,54.200001,42.599998,42.599998,37.299999,?,?,1379700,1180800,14.3,1030.9,1
45,1124,51.099998,491,?,?,?,11.2,60.200001,223,2.37,7.3,3616,17519,29.9,26819,67868,344,0.76,33,2348,3474,13.078,33,4147,15779,2109,13788,1326,1404,2657,11673,?,11.57,17.360001,32.880001,7.18,6.42,48,71,46,47.700001,48.900002,84.599998,51.200001,40.400002,40.5,39.599998,39.599998,27.200001,1181700,1046100,10.85,896.79999,1
43.799999,1174,49.75,549.5,56.299999,463,0.16,12.9,60.150002,262,2.25,6.93,3856,18611,38,26833,68924,358,0.19,36,2439,4187,13.573,35,3841,20776,2997,14281,3527,2011,3080,10206,0,12.84,47.220001,42,7.48,7.24,50,72.5,49,49.400002,50.349998,82.599998,54.150002,41,40.599998,39.900002,39.099998,25.1,1145230,1033323,9.75,976.79999,1
44.200001,1112,51.299999,482.5,58.099998,417,0.28,15.4,60.549999,298,2.77,8.47,3999,21460,32.700001,29557,74570,380,0.57,39,2805,5000,16.476999,39,5263,22522,2005,13081,3782,1737,3426,11142,2.91,12.54,47.77,56.139999,7.72,6.88,49,76.5,46,48.900002,50.349998,85.400002,53.150002,39.5,39.5,39.200001,38.700001,25.4,1381600,1227800,11.15,1102.625,1
43.099998,1254,49.049999,577,56.099998,475,0.13,13.6,58.950001,293.5,2.35,7.18,3881,17720,40.200001,26173,68370,352,0.37,36,2493,4815,18.087,36,3137,19606,1999,17413,2812,2003,2958,9352,0,13.73,47.09,40.330002,7.28,7.27,50,71.5,48,49.5,50.599998,78.300003,52.349998,40.400002,40,37.700001,37.099998,25,1172810,1052675,10.25,946.40002,1
43.700001,1120,50.200001,440.5,58.200001,316,0.25,13.3,60.75,208,2.64,8.1,3969,20440,32,28771,72225,369,0.37,40,2882,3903,12.353,40,4083,23515,2031,13494,3451,1792,3180,10407,2.45,11.74,26.190001,57.84,7.64,6.91,54,73.5,50,53.299999,54.450001,84.900002,55.400002,38.900002,38.900002,41.700001,41.099998,27.200001,1326600,1146100,13.45,1068.6,1
44.099998,1121,51.049999,526.5,57.599998,410,0.09,14.4,60.799999,278.5,2.1,6.44,3943,15878,33.599998,23845,65410,333,0.56,30,1474.672,1950.915,9.321,28,4145,19091,2253,15698,3709,1899,3337,11586,0,14.44,32.439999,48.540001,7.81,6.77,45,73,43,44.900002,46.099998,81.599998,48.599998,38,38,37.799999,37.700001,25.6,527090,461188,12.6,427,1
44.599998,1055,51.049999,407,56.5,390,0.21,13.1,60.299999,221.5,2.95,8.99,4276,21208,35.700001,32190,74678,390,0.79,37,2622,2782,8.352,36,4054,23855,3153,12370,2095,1352,2656,11135,1.46,6.32,11.1,21.809999,7.06,6.73,51,74,49,50.5,51.5,84.599998,54.150002,41.099998,41.099998,39.299999,39.099998,27.1,1460300,1279900,12.55,1029.7,-1
43.5,1166,48.849998,536,56.299999,458,0.23,15.4,60.349998,266.5,2.61,8.01,4146,20643,41.200001,29032,75423,380,0.19,40,2885,4051,12.75,40,3232,22696,1998,16287,3453,1627,3231,8855,0,13.81,38.779999,44.029999,7.02,7.27,53,75,52,52.799999,53.700001,85.099998,55.450001,42.700001,42.099998,39.200001,38.5,24.200001,1314190,1180022,10.2,1080,1
44.400002,1161,50.450001,449,58.099998,313,?,14.2,60.150002,221,2.69,8.26,4343,19911,32.900002,29679,72187,383,0.8,36,2592,3611,11.383,36,3564,23517,1961,18232,977,1092,3382,10913,2.14,10.72,8.31,29.18,7.29,6.76,53,74.5,49,52.599998,53.700001,85.400002,52.599998,42.200001,42.299999,40.900002,41,28.4,1346200,1137700,15.45,1075.5,1
44.5,1119,51.150002,527,57.5,425,0.1,15.8,60.700001,297,2.98,9.14,4631,21396,43.700001,30908,75752,379,0.57,47,3399,3469,10.383,47,5702,24145,2894,16019,3810,1995,3663,10196,3.43,?,43.540001,53.279999,7.16,6.82,50,79,50,49.700001,50.849998,85.5,54.25,39.200001,39.099998,38.799999,38.299999,24,1487710,1330496,10.6,1177.1,1
43,1205,49.25,529,56.400002,455,0.2,15.7,60.5,264.5,2.63,8.09,4242,20928,42.599998,30097,75837,377,0.37,41,2932,4104,13.224,41,3592,23223,2411,16614,3493,1994,2713,8446,0,13.94,47.619999,37.029999,7.06,7.32,53,75,52,53.099998,54.049999,84.699997,55.900002,41.599998,40.700001,39.5,38.799999,24.299999,1329540,1196334,10,1112.8,1
44.599998,1121,51.599998,391.5,57.200001,397,0.03,15.4,60.599998,192.5,2.7,8.31,3928,20767,42.599998,30043,75154,378,0.38,43,3080,1.699,4.973,42,4412,22964,3020,13514,2808,1798,3077,9470,1.57,11.35,49.200001,44.709999,7.82,7.34,54,78,53,53.900002,54.900002,84.5,58.599998,40.900002,40.900002,40.299999,39.799999,25.700001,1351280,1242066,8.1,1105.1,1
44.099998,1105,51.799999,415.5,58,398,0.2,14.4,60.599998,237,2.95,9.08,4190,21346,32.900002,29633,74036,380,0.57,46,3291,3552,12.618,46,5767,?,1401,14509,3261,1706,2821,9992,3.47,12.61,43.450001,41.040001,6.9,6.82,52,74,48,51.799999,53.299999,84.800003,53.5,43.599998,43.599998,42.200001,41.5,27.299999,1469500,1284400,12.55,1160.1,1
45.299999,1091,51.75,353,?,?,?,13.4,60.25,189,2.64,8.14,3825,20947,34.099998,30633,74692,379,0.76,40,2877,3270,9.784,40,3951,24875,1646,13480,1057,1804,3607,11188,?,11.34,16.73,33.459999,7.07,6.75,51,73,50,51.299999,53,84.300003,53.950001,44.900002,45,42,41.099998,28.1,1331800,1169000,12.1,1075.4,1
44.099998,1184,50.099998,469.5,58.099998,304,?,14.1,60.299999,206.5,2.71,8.14,4366,19787,33.299999,29911,74239,389,0.6,36,2479,3420,10.408,36,3599,24011,2278,16733,1074,?,3577,10389,2.17,9.770001,?,36.150002,6.83,6.76,53,74.5,51,52.799999,53.799999,84.800003,53.950001,43.400002,43.5,40.400002,40.400002,28,1357600,1145400,15.65,1078.9,1
44.099998,1126,50.049999,444,61.200001,210,?,13.6,60.549999,208.5,2.2,6.82,3950,16521,27.9,25117,65233,354,0.8,30,1161.988,2510,7.544,30,3429,20832,2000,15920,1156,1737,2619,10767,2.06,9.29,28.879999,25.01,6.77,6.73,52,71.5,51,51.299999,52.849998,82.300003,52.849998,37.700001,37.700001,37.400002,37.799999,26.4,1121900,932500,17.549999,935.59998,1
45.5,1083,51,407,58.200001,294,?,13.9,60.349998,187,2.53,7.77,4191,18458,31.799999,28580,70085,365,0.79,33,2365,2422,7.286,33,3455,22244,2226,16483,888,639,2744,9772,2.08,9.6,5.86,27.610001,6.85,6.78,52,73,49,51.400002,52.450001,83.900002,52.450001,41.099998,41.099998,39.900002,39.599998,28.1,1266100,1060400,16.799999,1005.2,1
45.400002,1064,51.900002,340.5,?,?,?,13.4,60.299999,173.5,2.5,7.65,3934,20110,32.299999,29118,69849,354,0.95,40,2888,2927,8.714,40,4061,14725,1099,12985,1355,1903,3839,12004,?,10.95,14.71,29.67,6.91,6.66,51,73,46,50.400002,51.900002,82.900002,52.700001,44,44,41.700001,41,28.6,1252200,1094800,12.45,1074.1,1
45.599998,1065,52.049999,347.5,?,?,?,13.5,60.25,186.5,2.79,8.57,4391,21540,35.299999,31724,74715,380,0.76,42,2992,3683,14.246,42,4456,?,1271,13394,1567,1594,3188,11330,?,11.28,14.78,29.540001,7.11,6.75,50,73,47,50.099998,51.400002,84.199997,53.25,43.799999,43.799999,41.599998,41,28.299999,1393300,1213400,12.9,1113.2,1
45.299999,1076,52.049999,336.5,57.400002,331,?,13.2,60.299999,207,2.82,8.67,4456,21389,35.400002,31874,74540,380,0.87,42,3022,3407,10.982,42,3530,?,1370,13505,1153,1410,2609,10353,?,11.02,13.06,24.34,7.53,6.67,51,73,49,50.400002,51.5,84.199997,54.299999,43.299999,43.400002,39.299999,38.5,27.5,1325500,1157900,12.7,1014.6,1
45.400002,1075,51.900002,337.5,?,?,?,13.7,60.25,191.5,2.8,8.58,4461,21634,35.599998,32085,75196,379,0.95,43,3053,3550,10.966,43,4295,?,1511,13423,1240,1651,3302,10428,?,11.34,12.78,25.58,6.89,6.68,51,74,48,50.900002,52.200001,83.699997,54,45.900002,45.900002,42.099998,41.299999,28.4,1398700,1223800,12.5,1130.6,1
44.900002,1131,51.599998,458,?,?,?,12.3,60.049999,221,2.51,7.69,3561,19257,32,28830,70639,355,0.81,36,2601,3717,13.687,36,4783,14565,1007,14510,1062,1490,2978,12338,?,12.3,16.5,32.990002,7.15,6.39,48,72,46,48.099998,49.5,84.300003,51.599998,41.299999,41.400002,40.700001,40.400002,27.1,1265000,1115300,11.3,1027.2,1
44,1128,50.599998,528.5,57.299999,432,0.1,15.8,60.5,275,2.82,8.67,4107,22236,43.400002,30728,74569,380,0.57,42,3042,3717,11.267,43,4991,24040,2367,15993,3397,1762,2988,9385,2.99,13.93,40.689999,43.450001,7.91,6.82,53,79,53,52.299999,53.299999,85.800003,57.200001,43.700001,43.400002,41.5,40.900002,25.4,1410460,1285254,8.9,1146.2,1
44,1112,51.25,495.5,57.900002,333,0.2,13.9,60.049999,286,2.1,6.49,3215,16742,25.9,23255,57437,298,0.37,32,2290,3989,13.961,32,5026,16380,1231,14040,3462,1187,3828,11667,3.02,14.1,25.530001,55.689999,7.45,7,46,78,44,46.200001,47.799999,83.400002,49.049999,40.099998,40.200001,39.900002,39.700001,26.5,485640,434024,10.55,389.125,1
44.700001,1139,51.900002,509.5,58,416,0.13,15.5,60.549999,293,2.93,9,4269,21363,32.599998,29351,74159,381,0.56,40,2779,4634,14.988,40,6447,24511,1212,13357,3613,2098,4580,14659,1.25,14.13,26.700001,54.720001,7.41,6.73,46,76.5,42,46.200001,47.799999,84.599998,50.700001,36.299999,36.400002,35.799999,35.400002,26.799999,1461920,1294000,11.45,1138.3,1
43.400002,1249,48.799999,561.5,57,395,0.08,12.4,60.849998,197,0.9,2.74,1514,6735,14.6,10236,29819,148,0.19,14,1.031,0.952,2.825,14,1959,8121,100,7288,3077,928,1787,8148,1.16,6.11,15.26,22.02,7.65,7.04,50,68,44,45.5,49.75,66.199997,46.799999,36.299999,35.900002,37.200001,36.599998,25.5,449510,404401,10.15,294.79999,1
43.299999,1132,50.349998,446,57.700001,328,?,13.2,59.5,221.5,2.04,6.18,3329,16656,29.9,26293,61225,323,0.24,30,1022.946,2426,7.864,30,2622,17251,1895,12764,1591,2291,3094,12544,0.79,10.57,35.34,49.060001,7.44,6.82,50,69.5,47,49.799999,50.75,82.400002,50.349998,38.799999,38.900002,38,37.700001,27.200001,1005000,861600,13.85,747.5,1
42.599998,1154,51.400002,515.5,57.099998,397,0.1,12.2,60.599998,265.5,0.92,2.85,1915,9605,14.7,13182,40048,222,0.59,17,1.199,1.384,4.215,17,3298,11559,2903,11842,1397,1013,3235,13760,1.98,10.92,14.01,35.380001,7.71,6.86,46,70.5,42,45.299999,48,79.099998,46.849998,38,38,37.799999,37.200001,25.6,476300,419000,12.7,459.29999,1
43.900002,1179,49.299999,548.5,56.900002,409,0.16,14.7,60,251,2.83,8.65,4491,22161,42.599998,30133,75658,380,0.56,43,3070,4873,17.914,43,4599,24294,2750,18016,3288,1978,2681,9304,2.77,?,49.25,39,7.39,6.89,52,78,53,52.099998,53.049999,86,56.049999,41.900002,41.400002,39.200001,38.400002,25.5,704640,638656,9.35,1170.8,1
46.099998,1045,52.400002,386,?,?,0.1,14.7,60.799999,230,2.81,8.59,4294,20210,33.099998,29799,73817,380,0.57,42,2971,2802,8.405,42,5011,?,1974,16110,3559,1588,2864,11165,3,11.3,14.7,26.540001,7.98,6.76,52,72,50,51.5,52.700001,84.800003,56.700001,44.299999,44.400002,42.099998,41.799999,27.4,697300,603000,13,552.40002,1
43.099998,1161,49.75,553,57.099998,428,0.14,15.1,60.700001,287,2.64,8.11,4397,19917,41.400002,29204,75476,380,0.56,38,3338,3356,10.111,45,5318,22895,2600,16016,3680,1824,2719,9965,3.19,13.89,37.16,34.619999,7.59,6.66,50,76.5,49,50,51.150002,84.800003,53.099998,42.200001,41.799999,39.700001,39.200001,24.6,1315730,1196659,9.05,1091.2,1
46.099998,1028,52.349998,415,?,?,?,12.8,60.200001,218,2.71,8.36,4198,19416,33.200001,29866,75283,380,0.95,37,2651,3795,15.597,38,4134,24706,1518,14443,1234,1388,2855,11200,?,12.21,17.16,35.279999,6.7,6.44,50,74,46,49.5,50.900002,85.699997,51.849998,43.5,43.5,41.200001,40.799999,27.5,1361100,1165200,14.35,1036.6,1
44.099998,1091,51.549999,487,57.5,399,0.17,13.5,60.799999,249,2.18,6.71,3306,16489,25.9,23278,60153,305,0.6,33,1576.776,1738.851,10.293,33,5146,18587,2326,14238,3637,1461,2895,10749,3.08,12.39,30.83,42.130001,7.42,6.96,48,66,46,48,49.400002,84.199997,50.299999,41.200001,41.200001,40.400002,40,26.1,1098700,967200,11.6,840.70001,1
42.900002,1181,49.849998,528.5,57.599998,418,0.23,14.7,60.75,286,2.77,8.5,4274,20895,42.700001,30169,73315,380,0.57,48,3366,4457,16.489,46,5878,24364,2996,15951,3660,2015,2846,9186,3.54,14.4,38.509998,36.099998,7.69,6.83,51,76.5,49,50.799999,52.25,84.900002,53.299999,42.299999,42,40.599998,39.799999,25.6,1376160,1246362,9.4,236.89999,1
44.5,1107,52.049999,408.5,57.799999,398,0.2,13.3,60.599998,229.5,2.8,8.61,3982,21344,31.700001,28491,74416,380,0.56,43,3106,5108,15.421,43,4829,?,729,12268,3153,1797,2519,10158,2.91,10.66,36.740002,27.5,7.55,6.93,52,77,49,52.099998,53.349998,83.5,55.200001,41,41,41.700001,41.200001,28.1,1404800,1253000,10.75,1157.2,1
44.299999,1094,52.099998,420,58,399,0.2,14.8,60.900002,271.5,2.76,8.47,3705,20877,31.700001,28533,74712,381,0.56,43,3047,3231,14.117,43,5571,24184,2341,13986,3397,1712,3311,10882,3.32,12.2,34.669998,42.119999,7.55,6.88,50,73,47,49.799999,51.25,85.400002,52.799999,41.200001,41.299999,39.299999,39,25.299999,1379400,1226600,11.1,1077.1,1
45.099998,1078,52.049999,397.5,?,?,0.12,13.7,60.650002,224.5,2.83,8.68,4478,20714,34.700001,31139,75069,380,0.76,44,3157,3903,12.73,44,4522,?,1062,13021,1078,1722,3421,11797,2.71,11.31,10.88,70.139999,7.54,6.9,51,74,43,51.200001,52.200001,84.400002,51.799999,40.599998,40.599998,40.5,40,27.299999,1415900,1222000,13.7,1163.2,1
43.900002,1219,49.450001,553.5,56.5,476,0.27,?,59.799999,296,2.77,8.51,3995,21299,55.400002,29796,75287,379,0.37,42,2941,5396,21.965,42,3777,23933,1999,19561,3470,1995,2854,8165,0,13.86,47.580002,38.919998,7.52,7.29,52,74,53,52.299999,53.299999,84.699997,55.5,42.200001,41.700001,38.799999,38.099998,25,1385240,1239185,10.55,1135.7,1
44.400002,1103,49.549999,534,56.900002,383,0.05,13.9,59.150002,202.5,2.16,6.64,4024,16432,35.200001,24845,73123,372,0.56,33,2324,2129,6.516,33,3909,19247,2529,17953,3325,1978,3110,10091,2.33,?,47.580002,45.200001,7.63,6.86,51,77.5,51,51,52.450001,85.5,53.25,41.099998,40.700001,40.400002,39.900002,25.1,1085060,985166,9.2,903.70001,1
43.299999,1138,50.599998,499,?,?,0.1,13.6,59.900002,190,1.35,4.15,2421,10520,17.6,15850,38667,199,0.59,22,1.592,1153.891,7.225,22,1710,7569,1644,6994,3403,1409,2535,13612,1.04,3.89,28.83,51.889999,8.3,6.85,49,61.5,43,44.099998,47.950001,66,48.349998,37.700001,37.700001,39.5,39.400002,27.799999,718400,618900,14.45,495.39999,1
44.599998,1049,50,452.5,57.099998,370,0.22,12.8,60.650002,203,1.75,5.35,3180,12899,24.5,21425,49755,267,0.22,24,1209.423,1473.431,5.677,23,3638,14953,2052,13011,1860,460,3042,11935,1.32,6.82,3.75,24.879999,8.36,6.56,49,70,47,48.299999,49,82.199997,49.150002,38.900002,39,38.400002,38.099998,27.299999,886200,777200,11.9,645.20001,-1
41.599998,1271,51.299999,563,56,435,0,14.9,59,266,0.73,2.24,1279,6280,12.9,9123,22145,115,0.19,11,0.851,1.045,3.151,11,1319,6267,1428,6115,1772,732,2327,4983,0.04,5.33,9.93,26.540001,7.52,6.98,44,59,45,39.900002,42.950001,67.400002,47.650002,36.5,36.5,32.400002,26.9,24.6,380610,328300,12.2,330.39999,-1
46,1046,52.400002,399,?,?,0.2,14.4,60.150002,213.5,2.88,8.9,4115,20944,34.900002,31341,74327,380,0.96,42,3051,3660,11.806,42,4667,25151,1090,12991,3489,1391,2781,11666,2.8,11.32,19.34,38.689999,7.88,6.48,50,72,43,49.900002,51.349998,83.900002,51.950001,43,43,40.700001,40.299999,28.6,1444900,1254400,13.15,1150.4,1
45,1080,51.549999,433.5,?,?,?,12.2,60.150002,207.5,2.8,8.61,4835,19580,34.799999,31379,75505,380,0.76,41,2903,3919,14.08,40,3447,?,728,12641,1223,1513,3160,10975,?,10.93,11.69,24.41,6.87,6.46,51,74,48,50.5,51.700001,84.400002,54.25,42.700001,42.799999,40.099998,39.700001,27.5,1401600,1220500,12.95,1106.7,1
42.799999,1233,48.650002,569.5,56.599998,428,0.14,14.6,59.900002,229,2.32,7.13,3740,17318,36.900002,26197,68152,347,0.19,39,2784,1288.995,6.841,39,3778,18905,2094,13896,2519,1673,2346,8777,2.29,11.65,37.459999,30.25,7.49,7.03,53,81,51,52.900002,53.799999,85,55.5,40.700001,40.400002,39.599998,38.700001,25.700001,1166640,1058527,9.25,940,1
45.200001,1075,51.099998,446.5,?,?,?,11.7,60,177.5,2.1,6.42,3224,15885,27,24245,67915,345,0.56,31,2214,2675,9.688,31,3814,19231,961,13373,1206,1369,2631,11800,?,11.32,10.59,20.309999,7.31,6.51,49,71,45,48.5,50.25,84.699997,49.599998,43.400002,43.400002,40.799999,40.599998,27.799999,1051200,921800,12.15,843.09998,1
44.299999,1091,51.700001,444.5,58.200001,399,0.27,15.3,60.400002,269,2.86,8.8,4446,21812,34.5,31004,74717,379,0.59,42,3061,5300,18.958,42,5626,?,2335,14592,3410,1860,3276,9776,3.38,13.56,46.630001,55.639999,6.67,6.76,52,76,51,51.700001,52.900002,85.199997,56.049999,41.200001,41.200001,41.099998,40.799999,25.799999,1434300,1273300,11.2,1146.25,1
44.099998,1085,51.900002,410.5,57.599998,397,0.1,14.7,60.549999,237.5,2.85,8.729999,4326,21473,33.400002,30038,74927,380,0.57,44,3131,3253,11.365,44,5068,24490,2719,13477,3365,1697,2842,9899,3.03,11.75,37.849998,36.16,6.96,6.91,53,76,51,52.400002,53.599998,85.199997,56.25,43.299999,43.299999,41.299999,40.799999,27.700001,1423500,1267200,10.95,1149.1,1
44.200001,1116,51.400002,481.5,57.700001,415,0.15,14.6,60.700001,257,2.85,8.74,4906,21466,33.5,30198,75344,380,0.56,44,3025,4654,15.279,44,6312,24498,2355,11955,3523,1846,3746,11441,3.77,11.51,35.27,47.66,7.48,7.02,49,78,47,49.099998,50.549999,84.800003,54.799999,40.299999,40.299999,40.5,40.200001,26.200001,1373800,1202600,12.45,1114.75,1
44.5,1072,51.700001,406.5,57.700001,396,0.17,13.5,60.650002,203.5,2.59,7.96,4036,19330,31.200001,28085,74407,380,0.76,40,2879,3460,9.942,40,4229,24247,407,12487,3060,1568,2748,10379,2.55,10.89,29.969999,29.98,7.36,6.89,54,75,53,54.099998,55.200001,83.699997,56.549999,41.5,41.5,42.599998,42.299999,27.299999,652590,572501,12.3,562.09998,1
45.200001,1072,51.450001,453.5,57.900002,369,0.03,13.3,59.950001,213.5,1.84,5.66,3224,12900,22.799999,20525,52838,280,0.8,24,1239.527,1223.468,5.037,24,3209,15738,2351,12888,1038,1356,2685,12087,1.93,7.27,18.549999,35.029999,7.31,6.57,48,73.5,46,48,48.549999,85.199997,48.349998,38.299999,38.400002,37.799999,36.700001,27,921200,817500,11.2,685.20001,1
